Hybridization REF	TCGA-BP-4163-01A-01R-1188-07
YTHDF3	0.34525
C5orf28	0.4055
RPL7L1	-1.14025
TMEM30B	-0.491785714285714
ANKRD35	0.0825
DUOXA2	0.173
TBC1D5	-0.765875
DFNB59	-0.8715
HRH4	0.84025
MYO6	1.1042
DNAJA4	-1.20725
RBM24	-1.111375
CEACAM20	1.39725
RBM23	-1.43221428571429
NGFB	0.348
C1orf63	-1.4018
KRTAP7-1	0.2515
PERLD1	0.9395
NPB	1.0345
C17orf59	0.0789
HSPBAP1	0.26375
SLC15A4	1.929625
PRTFDC1	-0.04
OSMR	0.333785714285714
CYSLTR2	3.269
C19orf25	1.2916
KIAA1797	-0.104
NLRP6	0.5405
FAM105B	0.2729
SCRN2	-0.688
LRRC58	-0.062
RNF17	0.177375
NEIL3	-2.827
FAM137A	-1.7495
SKP2	-2.40225
PARVA	1.0185
PKLR	-0.644
RNF34	-0.322125
A3GALT2	0.574
C12orf50	-0.0973333333333333
SUNC1	-1.17675
FAM102B	-1.02783333333333
CCT2	-1.18825
LRRC37A2	-0.8505
ARF4	-0.3025
SIKE	0.202375
C8orf48	2.74033333333333
MBTPS1	-0.327142857142857
GPSN2	-0.5935
NCF2	3.51875
SLC12A6	1.062
MRPL48	0.6905
HMGN3	0.901833333333333
LRRC62	-0.651
PAX9	-2.43
FAM55A	-1.7175
C20orf42	-2.88733333333333
SCML2	-2.1975
BCL9	-0.48
FAM40A	-1.2705
C9orf41	-1.07733333333333
ZNF774	-0.8335
LETM1	-1.673
PLXNB1	-0.837
NIPSNAP1	0.119625
USP10	-0.52875
F9	-0.07075
LIPE	-0.01325
CNGB3	0.266
C12orf52	0.159125
PI4K2A	-0.194125
MED8	0.096875
STAT4	1.4348
FGD4	2.35316666666667
RNF145	-0.463166666666667
WDR32	0.1053
CLDN2	5.88066666666667
TCEAL8	1.683
ZMYND8	-1.379
PDXK	-0.46809375
GATAD2A	-0.1995
PTGES3	-0.033
CCM2	-0.594
TAP1	0.4465
ZNF670	-0.11775
ETS2	0.231214285714286
C6orf166	0.439666666666667
PRMT2	0.0172142857142857
OR4B1	0.4665
INTS8	-1.188
CCDC102A	0.41525
CCDC83	-1.87816666666667
ITGA1	0.8411
EPHA5	-2.207
FAM24B	-0.858
TSGA10	2.926
HAL	-1.6225
MYOT	0.33175
SPACA3	0.5275
BCL2L2	-1.0125
CUGBP2	0.392666666666667
CCNB3	-0.161
RNF113B	0.38275
MERTK	2.19725
BAG1	0.229
VPS36	0.058
ORMDL3	-0.4485
C1orf190	0.65775
ZNF625	0.088
CORO2B	-1.457
ALOX15	-0.8805
CST1	0.2965
NUPR1	2.55816666666667
CCL7	-0.0274999999999999
SMCR5	-1.815
DSC2	1.144
RBMS2	1.00975
GRIK4	0.357
TRIM65	-0.3582
TMPRSS6	-0.0472142857142858
TP53INP2	-0.931
GLB1L	1.93483333333333
LOC388284	0.686
PUS1	-1.40857142857143
BCL9L	-0.8825
OLFM1	-1.29258333333333
RET	-1.611625
MASTL	-2.17216666666667
ALX3	0.25025
IL1RL1	0.255333333333333
ZNF765	-1.3919
C14orf138	-1.1125
SNX10	3.28383333333333
TAC4	0.4995
C1orf64	-2.305625
POGK	-0.349
MAPK9	0.217
ZNF366	2.58075
C8orf79	0.6736
CLDN7	-0.1335
OR5AT1	0.573
TRIM37	-2.82875
LRRC25	4.548
GRHL2	-3.0689
TEKT3	0.194
LASS5	-0.678166666666667
ABCC4	0.824833333333333
DLG3	-0.164625
VGLL1	0.100625
ZFP36L2	0.473833333333333
MFRP	0.4875
KIAA1799	0.789
FLJ44379	-0.256
PCNX	-0.6955
ANXA9	0.4415
CYP4V2	2.0128
PIK3C2A	-0.821
SRR	-0.686
NOL3	1.12325
IFITM2	1.426
ARNTL2	-1.135
ZNF595	0.16725
NLRP13	-0.2095
ASPH	0.19625
CPA2	-0.3665
PVRIG	-0.4755
LEPR	2.03116666666667
C16orf42	0.9565
SH3BGRL	1.49525
FAM77D	-1.5032
FNDC7	0.1025
C9orf6	-0.396333333333333
NOTCH2NL	-0.304666666666667
PGBD1	-1.09316666666667
SYNGR2	1.34483333333333
PITPNA	-0.186625
PRPF4B	-1.7569
SLC43A3	-1.40778571428571
NRBP1	-0.85725
SLC25A22	-0.1725
ILK	0.71675
SLC22A8	0.910833333333333
MRPS7	0.01625
PITX2	-0.36125
FABP3	1.629375
OR1L1	0.4475
LOC728215	-0.79975
BLID	-1.5205
KIAA1217	1.37323529411765
TFPT	0.64775
AP4B1	-0.72725
VBP1	-1.1035
OR1K1	0.5085
MORC3	0.435
BHMT2	5.30133333333333
C3orf10	0.06925
FZD7	-0.00549999999999999
WFDC10A	-0.229
PMS2CL	-0.98475
CCDC32	1.70833333333333
FA2H	-3.73
ALG13	0.216
TTLL7	-1.2882
SPOCK3	-0.1925
SLC13A2	0.606
AIM1	0.82825
GPRC6A	0.465
EGR2	2.30125
MED11	1.3885
WWC1	2.40075
SH3GL3	-2.43975
RIF1	-0.759785714285714
PRLH	0.4265
VLDLR	1.9495
DBT	0.29225
C21orf63	1.8595
CGGBP1	0.03275
KRTAP12-2	0.4005
TADA3L	-0.5955
ZBTB16	3.16525
PDGFB	1.15675
RFX1	1.01425
UQCRB	1.0695
LOC133874	-0.0295
HPS3	2.192
LGALS3BP	0.2929
DKFZP564O0823	2.65828571428571
MRFAP1L1	-0.426625
HOXA10	-0.853166666666667
NGB	0.0675
KIF21A	1.13107692307692
IFLTD1	0.259
LZTS1	0.170625
ARHGEF3	1.39625
RHBDL3	-1.022
CSNK1G2	0.58725
ChGn	-0.091125
KIAA1244	0.481666666666667
GABRB2	0.844
MGC72080	0.202
CD27	4.1195
EGLN1	-0.1458
PEX13	0.37125
RWDD3	0.27525
RNF12	-0.894
GRIN2B	0.4485
ADAMTS14	-0.57075
DYDC2	1.66916666666667
ATP6AP1	-0.6688
NR1H2	0.151
PDK2	0.855
C3orf17	0.894666666666667
SLC38A2	-0.419428571428571
SLC25A29	-1.36183333333333
C15orf29	1.359875
ADAM9	0.398333333333333
TMUB2	0.60175
GPR176	0.34475
AGK	-0.883375
MCCD1	0.8035
NDUFA4	0.24325
TMEM146	-0.40175
DUSP1	2.661625
UNQ6975	-0.8105
EMX2OS	6.50525
INSM2	-0.05175
LUZP4	0.1075
SETD6	-0.875
P2RY2	-0.92625
SLC45A2	-1.094
RABGAP1	-0.0348333333333333
UBXD5	0.022125
GPRC5A	-1.9004
PAK3	-0.144
LOC63920	0.55725
TGFBR1	1.8677
KRTAP6-3	0.23275
SFMBT2	0.1085
CDC42	1.1441875
C11orf35	0.8075
TTLL2	-0.119
UACA	1.03166666666667
CD97	0.0878
SETD5	-1.653125
NINJ2	-0.3185
PTER	1.5665
POMGNT1	0.92175
KRTAP4-2	0.2085
ECGF1	3.24275
HRB	0.118636363636364
ATP1B2	1.5248
LOC400506	-0.742
COL4A3BP	0.5615
C6orf97	-1.1785
GRHPR	0.406
TAS2R1	0.528
SEMA7A	-1.80925
EDF1	-0.05675
ODF2L	0.561777777777778
PCID2	-0.814
GTF2H4	-0.753
ZCCHC3	-0.807875
CGB2	-0.0696666666666667
NEUROD1	-0.669666666666667
C20orf75	0.5145
RP5-1054A22.3	0.598166666666667
IFNA5	0.1635
ZNF134	-0.3555
MGC119295	-0.725
ZSWIM6	0.136625
SMEK1	-0.629833333333333
PCGF2	-0.084625
C1orf102	2.60775
CYP2A13	1.027
KCNH6	-0.6526
MDM1	0.0733
ALDH7A1	-0.952166666666666
C9orf75	0.058
VDAC3	-0.323875
OR51T1	-0.0705
EIF3F	0.11925
KCNJ10	-0.328875
LENG8	0.3495
EDEM2	0.83175
CCNJL	-0.336166666666667
DHX37	-0.982
CRYGN	-0.02
AATF	-1.099125
ZNF630	1.156625
E2F5	-0.444
WFDC13	0.01225
FTSJ3	-1.35233333333333
C4orf33	1.657
LHFPL4	-1.99525
C19orf56	0.0109166666666667
SMAD4	0.945625
AFM	0.333166666666667
G0S2	0.5025
FCHSD2	0.7448
RRP1B	-1.706
EEF1B2	0.640166666666667
STAT6	1.18733333333333
ZNF195	0.08475
GNL1	-1.13916666666667
ZNRF2	1.12016666666667
PER3	-0.947125
ASB16	0.65525
C10orf10	1.94778571428571
ADCY8	-1.678
C9orf58	1.50516666666667
ARMC10	0.900333333333333
PSG1	-0.363
DHX34	-0.14825
VARS2	-1.015875
NFIC	-0.28725
ITPR2	-0.52525
AGXT2	7.2365
OR6K3	0.00299999999999997
H2AFZ	-1.22
MLLT3	1.00391666666667
COX4I2	4.47375
CCNT2	-0.433
PLK4	-2.58075
NUMBL	-0.944833333333333
MED16	-0.1255
PLEKHQ1	1.74075
GOSR1	0.117277777777778
BTG4	-0.393
RPL30	0.782666666666667
IGSF5	-0.5265
IGFL2	-0.138333333333333
ELMOD2	0.975333333333333
SHC3	-1.93316666666667
HAVCR1	4.2045
DYNC2H1	0.414375
RNF5	0.969
C2orf7	0.49325
NLF1	2.413
KLHL25	-0.46475
LRP10	-0.1643
KRI1	-0.4805
PUS7L	-0.466833333333333
MGMT	1.39
HOXD1	-0.631833333333333
CSH1	0.4602
ATG16L2	-1.72975
FLJ44635	1.9545
CHODL	1.1405
EXOSC8	-0.8075
SLC28A1	4.556
MYO7B	-0.444666666666667
SEH1L	0.0483
MTNR1A	0.781166666666667
TSPAN5	-0.0156666666666667
CDC45L	-3.61433333333333
AMIGO1	-0.00750000000000001
ATAD3A	-1.271125
OSGIN2	0.150166666666667
PDIK1L	-0.561
DARC	2.427375
PIPSL	-0.6295
SHMT1	1.06425
CRISP3	0.619
POPDC2	2.4315
ZRANB2	-0.199166666666667
FBXL8	1.797
TRIP13	-2.88654545454545
EIF5AL1	-0.3365
POU5F1P3	-2.89683333333333
IL6	-0.904833333333333
CXorf38	1.148
IFNA16	0.281
FBXL2	1.94233333333333
BRD1	-1.606
STATH	1.02475
FBXO44	0.102
MCCC2	-0.9185
CDC2	-2.748
C5orf23	3.6285
IVD	-0.5575
C10orf122	-0.247
MSL3L1	0.4809
MVP	1.27075
EPOR	-0.3433
ZMYM1	0.385166666666667
BCL7C	0.513166666666667
PSTPIP2	1.2821
LYPD1	-0.876875
OR8G5	-0.3105
ZP3	-0.5845
BCAS4	-0.432333333333333
EDG6	3.7425
ISY1	-0.29825
PRAMEF2	-0.2915
CUL1	-0.974
RNF213	0.4741
CCRK	0.963
DHX9	-1.815125
C13orf29	0.67125
NCKAP1	1.06416666666667
MRPL43	0.895714285714286
XPR1	-0.16625
PKN2	1.552
PODNL1	-0.1365
ZNF333	0.298125
DALRD3	0.73375
OPN1SW	1.0615
BTBD6	-0.50425
C11orf82	-3.0115
OR5P3	0.035
DUSP11	1.20175
L1CAM	-1.1577
NEK11	2.648
OR7E91P	0.6985
CNTN3	0.6402
CREB3L2	0.3225
ZBTB37	0.5825
KIAA1324L	-2.2025
NDUFB10	0.56
NUDT2	-0.06975
GTPBP8	0.933
CACNA1D	-0.591125
PRKAA2	1.286
PRDM8	0.5445
MGC16075	0.439333333333333
KRT14	-0.936285714285714
PP8961	1.725125
MRPL18	-0.08975
ABCG2	-0.12075
PACRG	2.167
BBS2	0.1885
KREMEN2	-3.568
FBXO21	0.2985
HNRPUL1	-0.75025
GRB10	0.17075
CLSTN1	0.98875
LMAN2	0.0104
C17orf61	1.43125
NIPSNAP3A	2.06725
INSIG2	-0.174833333333333
PCDHB7	2.1415
STXBP2	0.174
CMAH	-0.173583333333333
SEMA5B	4.3265
ZNF155	0.0975
COQ6	-0.211666666666667
PRPF4	-0.152
TSPAN15	0.3307
VN1R5	0.52725
LATS2	1.867
SELK	0.91975
PGK2	0.95975
MS4A1	-0.722625
TYW3	-0.5997
KRTAP5-1	1.7905
RCCD1	-1.84633333333333
BTN1A1	0.1425
DDX28	0.57125
TMEM65	1.054125
LOC92345	-0.08975
TTC31	-0.66275
WDR46	-1.5285
CHP2	-0.283166666666667
LSP1	-0.33025
ZNF542	-0.7315
EXOSC1	-0.292
ARHGAP18	1.6305
LRRTM4	-0.831125
MAOB	4.0765
CACNB4	-0.521
MGC33846	1.51425
RANBP3L	-0.626375
ATP5L	0.66925
ONECUT1	-2.404
NUDT9	-0.3875
TMEM149	-0.7645
STX17	0.00699999999999999
IGSF10	-3.692
TMPRSS9	0.009
BMPR2	0.918583333333333
ALLC	-0.32375
KLF7	0.623375
GCC1	-0.4291
TIMM9	-0.0285
CDO1	-0.847666666666667
MGC10701	-0.879166666666667
IFI6	1.97066666666667
FRMD8	-0.4285
MGAT2	-0.003
WBP5	0.615333333333333
CNIH2	1.309
KIAA0907	-2.1494
KCNH8	-0.0565
CTSG	-0.2465
GRIK1	-0.864666666666667
CUL5	1.656
FRMD1	0.5795
OR9A4	0.03
SYT6	-0.2545
FOXD4L2	1.1995
ANAPC2	-1.07766666666667
OPN5	0.9055
TAF13	0.3625
LYG2	1.3375
GGNBP1	0.705
C11orf40	0.428
OTX2	-0.653
REG4	-0.305166666666667
EIF5	-0.5848125
PALB2	-0.356
SEPSECS	1.1642
RNASE3	1.508
TRIM49	-1.635
POLR2K	0.5111
GPR42	0.3825
C8B	-1.98425
SASS6	-1.06775
PREB	-0.974666666666667
OR3A3	1.1195
TUBA8	1.28
IGLV2-14	-1.14
STIL	-3.35275
ANKFN1	-0.997833333333333
NME7	0.644
HOXC12	-0.886
UBE2C	-2.094625
FHOD1	-1.149
CDK2AP1	0.4605
OR6K2	0.985333333333334
DHPS	-0.68225
RPL5	0.54075
TRGV5	0.667
LOC541472	0.48425
HCCS	-0.0648
DENND1B	-0.1885
LHX3	0.709
OR5D16	0.567
CXorf57	-0.6122
IRF2BP1	0.60325
NDST2	0.280833333333333
LCE3D	0.9455
BOLL	0.55975
SYT3	-0.33125
PIH1D2	2.90125
C20orf7	0.210333333333333
IL1R2	2.44383333333333
SLAMF9	-0.4345
PPME1	0.8195
PIK3CA	0.54
TRAPPC1	0.230375
COLEC10	-0.721333333333333
SLC9A6	-0.228166666666667
PDDC1	-0.45275
CCDC53	1.91075
GK3P	-0.5075
DAZL	-1.30875
BRI3	1.43925
SDK1	-0.560625
CYP2C18	0.00649999999999999
IFI44L	4.861875
RPL3L	1.798
FUT9	-1.3935
KIFC2	-0.8695
PMP2	-0.39325
SLC4A9	0.5495
PLAG1	-1.40183333333333
MYCBP2	-0.549833333333333
OR4E2	0.2775
CCDC65	2.61625
C16orf82	-0.244375
ENTPD4	-1.19625
BRP44L	0.829375
PMP22CD	0.21525
TMCO4	0.462166666666667
KCNN1	-0.0296
WDR35	-0.018
CCDC80	-0.347
C3orf31	-1.8625
SLC7A9	4.78975
TMEM190	-0.8405
DBC1	1.3432
FADS3	-0.972333333333333
PDZD8	1.04833333333333
GRM5	0.769
AZGP1	-0.5446
PEX3	1.7815
MED1	-1.03007142857143
ATG4C	-0.404833333333333
HNRPH3	-1.43925
FAM109B	0.73425
C4orf17	-0.0705
CA10	-0.542
OPRD1	0.3955
CCL16	-0.421
SACM1L	-1.1505
CST6	3.80275
CD63	1.7268125
LGI1	-2.08875
ZNF784	1.8705
CRYBB1	0.467
CX3CL1	2.2242
TOP2A	-3.45925
GYPB	-2.509
GADD45GIP1	0.10625
FEN1	-2.515125
IGF1R	-0.9715
WDR72	0.237166666666667
PURG	-1.25066666666667
DEFB126	0.355
PKD1L1	0.71425
CAV1	-1.033
GNPDA2	1.3153
DGAT2	-1.762375
NLGN1	4.3955
STRBP	-1.3865
HPRT1	-0.811166666666667
FANCI	-3.049375
PSMA7	-0.0286249999999999
DBF4B	-0.411166666666667
TTF1	-0.141
RAD54L	-2.25975
ELOF1	-0.9945
PLAGL2	-0.27775
ZNF256	0.2555
HMGCL	1.30075
MSI2	-0.491666666666667
RPESP	2.50783333333333
C11orf60	0.972
ABCD1	-0.3195
ACAA1	-0.3293
SPARCL1	5.79064285714286
IL6ST	1.0635
ZNF319	-0.13275
TMEM109	-0.4688
FAM90A1	-1.44316666666667
IL22RA1	0.643
ATP4B	-0.176
TEC	-0.539333333333333
C7orf30	-0.06975
TXNDC2	-0.985
ABCB4	-0.515
KIAA1191	1.609875
C9orf38	-0.3675
SFTPB	0.0172857142857143
CNTNAP2	-1.06675
FRK	2.15
TBX19	-0.037
CHD4	-1.6655
C6orf26	-1.62683333333333
MOSC2	2.09425
IKBKE	-1.1965
HIF1A	-1.27566666666667
LOC595101	-0.086
RELA	-0.0628333333333333
TMEM16B	-0.721
ABHD12B	-1.57825
TSEN34	-0.0925
KIF18A	-2.97575
TXNDC9	0.8405
SPATA2L	1.826
SEMA4G	0.039
C21orf91	0.378625
MATN1	-0.125
KCNIP4	2.887
TUSC1	2.447875
OR4C15	0.3065
ARMCX6	0.67675
WBSCR27	-0.0373333333333333
OR52I2	0.0645
KIAA1604	-0.2115
DYNC1I1	0.143875
PPP4C	-0.42475
SLC47A2	3.29583333333333
TREH	0.019
CD48	4.1875
ST14	1.70283333333333
PKN1	-0.09725
SPON2	2.4305
XBP1	-1.6605
SFRS12	-1.04383333333333
EFCAB6	2.45975
SELT	1.31025
SLC39A2	-0.0065
ERF	-1.15233333333333
ARL3	0.469
SURF6	-1.2619
MLLT10	-0.446285714285714
FLJ11171	1.046
TDGF1	-3.2225
ERCC6	-0.75925
EIF2AK4	0.790375
BAZ1A	-0.636166666666667
LRRN3	0.1975
TMC3	-0.5745
EFTUD1	-0.7525
PTPRO	3.37316666666667
CLEC12A	0.872875
ACBD4	1.02225
ZDHHC14	-0.454625
OTUD7B	-0.68925
ACTB	-0.1986875
MSRA	1.06525
LCE5A	2.464
IFI35	0.49075
BSCL2	-0.328166666666667
ANKRD12	-0.116416666666667
CFHR2	1.298
RGAG1	-0.447666666666667
HSFY1	0.014
SLC30A5	0.165333333333333
IMPG1	0.0175
GPR109A	0.991
ZNF185	0.10175
IYD	0.9175
NPCDR1	-0.433
SERPINA13	0.3185
HMGCLL1	-0.2165
NEUROG1	2.2595
UBQLN1	0.065625
LIN37	0.67125
SOCS2	-1.315625
DSCR4	-1.420625
XKR6	-0.18425
GPR142	0.9395
KRTAP13-3	0.9445
CCDC15	-1.6845
MOS	1.134
CD1E	-1.077
OFCC1	0.0478333333333333
FAM83D	-3.76325
SRFBP1	0.35975
C9orf96	1.8785
DHDH	-0.204
CCDC90A	-0.7775
RABL3	1.38365
CD320	-0.632333333333333
ANGEL2	0.105166666666667
MRPL21	0.595
SMG6	-0.670333333333333
INSR	1.8965625
FLJ14816	-0.743
GLRB	-1.03016666666667
C9orf89	0.4555
CIZ1	-1.193625
URG4	-1.4335
LRDD	-1.06916666666667
CBY1	1.236
NFX1	0.099125
MTERFD2	0.358357142857143
C19orf23	0.8855
PGC	-1.74225
IER3IP1	0.7628
RASAL2	0.577083333333333
C1orf89	-0.31425
SYNJ1	0.1035
NFKBIE	2.24475
FLJ40125	0.362166666666667
TCEB2	0.0738
NOG	-0.909
POLR2J2	-0.027
HLA-B	2.00525
PCDHA1	0.432
PPP2R2B	-0.07175
ARHGEF17	0.893833333333333
TCF7L2	0.7455
CHD5	-0.123666666666667
ZNF431	-0.78325
TBC1D25	-1.07175
ZNF800	0.498
SCUBE2	-2.10481818181818
MYCBP	-0.2355
GPX5	0.452
C6orf129	0.0831666666666667
QSER1	-1.23983333333333
ULK2	1.2565
PIGO	-0.190666666666667
NRCAM	-1.37735714285714
SLC35E3	0.71025
CSRP2	0.13925
HYPE	0.3125
MAPK15	0.549166666666667
MGC14327	0.00175000000000001
TIMM13	-0.915
ZNF462	0.87825
GBA3	8.42375
TEX13A	0.3745
MCM6	-1.884
MTRF1	-0.148
ABCA7	-1.65325
EIF4A2	-0.009
ZC3H10	0.7158
RPGR	-0.585
C20orf94	0.18725
RP1L1	-0.00524999999999999
GPR125	-0.0341428571428571
USP22	-0.889857142857143
OR1L4	0.5365
MLZE	-0.758
FLJ32065	0.1515
PTCD1	-1.17275
CRTAC1	0.495666666666667
BXDC2	-1.865
C18orf1	1.32383333333333
FAM107A	2.97064285714286
EFNA3	-0.50925
P18SRP	0.8011
CAMKK2	0.498666666666667
KIAA0649	-1.06275
NES	-2.0355
HS6ST3	-1.547625
PON2	-0.211
TCP11L2	0.38425
CLEC4A	4.1895
PRR12	-0.4565
MLXIPL	-0.0108
C2orf50	-0.289
ZNF28	0.95175
ENC1	-1.56333333333333
MAP2K1	-0.410375
FKSG2	3.2445
KIAA0430	0.694
PTP4A1	-0.586055555555556
GPR156	3.189
GTF3C6	0.824
UBR2	0.0258
LOC388272	0.38375
MAK	0.183166666666667
ACOT4	1.011
STC2	-2.26975
PIGW	-1.919125
SAE1	-1.5375
COL6A1	-0.0160454545454545
OAZ1	-0.119
STMN4	0.113666666666667
EDG3	0.128333333333333
SGCE	-0.654666666666667
IL11	-1.98433333333333
PRSS8	0.39375
YIPF5	2.60008333333333
WNT4	0.556875
CSN2	0.327
TCF7	-2.279875
TDO2	1.86825
SAMD9	0.8890625
S100A7A	-1.3165
MMRN1	2.594
GKAP1	0.39175
AKR1C3	2.55625
RNF19A	0.955625
GMDS	-1.57125
YKT6	-1.022125
SPARC	1.1041
C12orf31	-0.3675
UBE2V2	-1.28733333333333
FBXL18	-0.983333333333333
KIAA0460	0.87625
ADAM22	-0.571625
SERPINC1	-3.723
KCTD21	-0.32625
MYOHD1	-2.413
ZNF37A	-0.0691666666666667
GTF3C1	-1.06383333333333
CTSZ	5.27875
PRNPIP	-0.2715
DRD1IP	0.45925
NR1I2	-1.45316666666667
ZNF266	-0.4309
SPAG4L	0.0105
COX4NB	0.05175
SAPS1	0.678166666666667
APOA1	-2.426625
TATDN1	-0.415
C10orf82	0.761
KPNB1	-2.167
FOXO3	-0.589333333333333
CRYBB2	-1.6975
ZBTB5	-0.386333333333333
SLC25A38	-1.07275
DCTN2	0.5495
IFT20	0.78825
CTHRC1	-0.6815
C1orf31	-0.718
UHRF1	-2.469875
GPC6	-1.5525
C10orf54	3.34675
MCF2L2	-1.77425
WNT9B	0.33875
OLA1	-0.326875
FAM120B	-0.81975
TTLL10	-0.6565
CYorf15A	-3.20225
RELN	-1.7553
SCN2B	0.2035
MFHAS1	0.42125
NKX3-2	-1.14916666666667
RASGRF2	-0.6105
SSBP1	-0.6445
KPNA6	-0.29
LOC389118	0.6425
HS3ST4	-1.18622222222222
SUPT7L	-0.517625
FLJ32658	-2.154
IGFBPL1	-0.3775
KIAA1641	-1.6131
SHKBP1	-0.642666666666667
CSF1R	6.09975
NAGK	0.5915
MYL2	0.116
HIST1H4C	-0.306166666666667
TOMM7	0.91175
ADAMTSL3	3.3429
TNFSF14	-0.192
PRRT2	-0.93225
VTA1	0.0525
AOAH	5.04116666666667
CRISPLD2	0.585857142857143
PNN	-1.7938
TA-NFKBH	1.00275
ESPN	-0.51025
RBM43	1.3335
KIAA1267	0.716875
DDX3X	-0.450722222222222
KIAA1576	-3.707
PLXDC1	3.50066666666667
FLJ25801	-2.60925
HNRNPL	-0.192
RUNDC3A	0.474
CASP12	1.8855
SH2D5	0.172
RPL26L1	0.4175
OR51A7	0.54425
HDC	2.3525
C2orf16	-0.292
SYTL3	1.693875
GOLGA4	-1.0401875
NOTCH1	-1.11483333333333
ATPAF2	0.31825
ECD	0.30675
SSX5	-0.723333333333333
SNAP91	0.69325
OCA2	-3.6095
PNPO	1.101
DAPK1	0.4035
PINX1	-0.563833333333333
SELENBP1	-0.730625
NEK3	-0.231333333333333
TMED4	0.591857142857143
SSTR4	0.3405
FOSL1	-1.597
CD40LG	0.809
CES1	-1.03133333333333
DCI	0.567333333333333
B3GAT3	-0.171333333333333
STK17B	0.05825
CNTN6	0.14975
CYP3A4	1.518
MBOAT2	-1.18328571428571
PISD	0.276875
USP1	-1.547
PYDC1	2.3825
CENPM	-1.498125
SAR1B	1.005
TTC7B	-0.6225
DP58	-0.566
GPC1	-0.51225
RBL1	-1.986625
TMEM137	-2.47433333333333
TOB1	-0.0420833333333333
TCEAL1	1.352
CENPF	-4.04390909090909
C6	1.40483333333333
PRSS1	-2.54875
PPIL6	1.26883333333333
C6orf124	-0.47
ODZ4	0.942
SNCB	0.3865
NDUFB9	0.36825
CNOT6L	-0.200166666666667
S100A9	3.953
TRIM50	0.4445
KCTD1	-0.3503
WDR63	-0.06975
SPEF2	1.5305
RNGTT	-0.498166666666667
CXorf22	0.0005
KCNK16	0.05025
CEP250	-1.353875
ATPBD1B	0.05775
KCNJ2	5.24975
MT1B	0.497
ZNF684	0.1455
SLC4A1	0.3935
PDHA1	-1.508
ZNF492	-0.819125
TKT	-2.49675
BYSL	-1.0115
RNF38	-0.47425
AHDC1	0.109
KLHL2	0.7035
CMTM8	0.44475
DMP1	-1.923
HERPUD2	0.094375
CRTAM	4.08183333333333
ZNF572	0.17175
TMEM16J	-0.796
HSD17B2	-1.03925
UBE2G1	-0.563
AHSA2	-2.58525
PELI2	-0.4045
TPX2	-3.4645
ATP9B	0.499666666666667
DAZAP1	-0.049625
HMGCS2	2.57566666666667
C17orf38	-0.2525
B9D1	2.23175
NKX2-5	-0.309333333333333
KIAA1276	-0.16225
LILRB2	5.1175
CSTF1	-0.504
BTN2A1	-0.928666666666667
C15orf48	3.6415
IGF2BP3	-2.149
FAM113B	1.30316666666667
HRG	0.205125
ZNF131	-1.203
USP47	-0.335071428571429
CCDC88B	-0.78325
HCN1	-1.2109
HTN1	-0.514166666666667
SYCP3	-1.0795
C13orf23	-1.4582
PAPOLA	-0.4826875
AATK	-0.1036
MSH3	0.346
NDUFAB1	-0.043
ITLN2	-0.500666666666667
BAK1	0.350333333333333
MRPL45	0.379333333333333
MTNR1B	0.172333333333333
LOC645843	-0.988
SPECC1L	-0.804375
PGCP	1.21475
SPN	-0.2015
GPR143	0.0546666666666667
ZNF576	1.19683333333333
TMEM39A	0.4961
ATP5D	0.517166666666667
MAGEB3	-1.442
RPS5	0.382833333333333
ANP32E	-1.9215
MTMR1	0.145
YEATS4	0.034
SYNGAP1	0.0235
PCOLCE	-1.8235
MNS1	1.0875
PCYT2	-0.132666666666667
ZNF182	-1.443
LAX1	0.13425
SPPL2B	1.7261
ELOVL5	-0.3965
PCDHAC1	0.9505
B4GALNT1	-0.820166666666667
BLOC1S2	1.169625
ZNF673	-0.061
ARHGAP21	0.00183333333333333
IRX5	1.884875
LRFN5	-1.77166666666667
FAM7A1	-0.52375
RAB19	0.3445
GINS1	-2.161
ITM2B	3.7936
PAPSS2	1.321
OR5BF1	0.7245
ACSL3	-1.600875
KIAA1919	1.685
GLT8D2	0.37925
UTRN	0.171857142857143
CNN1	2.1365
HISPPD2A	-1.661
SDAD1	-0.09225
SIGLEC9	1.998
RPL35	1.13771428571429
C22orf26	0.8105
IMPDH2	-1.888
WDR69	0.253
SEC14L5	0.0796666666666667
CLTA	0.40725
RP11-529I10.4	2.56125
GPR37L1	1.16766666666667
OGDH	0.10925
ASB13	0.7585
ZFP14	0.64475
ZCRB1	0.722833333333333
KPNA3	0.27925
HSPA1L	0.87275
RHOC	1.077625
LOC554175	-0.08275
PPP3CA	0.4246
SLC1A7	0.1898
ZNF529	-0.765166666666667
RBED1	0.08125
DDB2	-0.49925
FLJ11286	1.05416666666667
SPATA1	0.8485
MKNK1	0.122666666666667
DYSF	1.99766666666667
ALKBH2	-1.09975
NKD1	-2.284
C1orf174	0.28875
PLEKHO1	1.235
ASB10	0.4815
RING1	-0.6465
NPC2	1.88825
AVPR1B	0.5385
YTHDF1	-0.91325
LMAN1L	0.872
GSG2	-2.088
CEP170	-0.3997
RPS4Y2	-3.48525
MSH6	-1.9865
HECTD2	0.546333333333333
ZNF556	-2.50416666666667
PLEKHC1	-0.4364
AIRE	1.0085
BCL2L10	0.889
LMOD3	0.1235
ZBTB8	-1.2693
FOXA2	-1.1637
SLCO2A1	4.37925
C3orf46	0.5955
