Hybridization REF	TCGA-BP-4164-01A-01R-1188-07
CDC42	0.9478125
C11orf35	1.4095
TTLL2	-0.157
UACA	0.720083333333333
CD97	-0.0305
SETD5	-1.182625
NINJ2	-1.64475
PTER	0.669166666666667
POMGNT1	1.35025
KRTAP4-2	0.126
ECGF1	3.19275
HRB	0.106090909090909
ATP1B2	1.1679
LOC400506	-1.407
COL4A3BP	0.72475
C6orf97	-2.1015
GRHPR	0.355125
TAS2R1	0.5065
SEMA7A	-1.80825
EDF1	-0.0635
ODF2L	0.4916
PCID2	-0.482333333333333
GTF2H4	-1.333
ZCCHC3	-0.358
CGB2	0.3545
NEUROD1	0.743
C20orf75	0.001
RP5-1054A22.3	-0.376333333333333
IFNA5	-0.938
ZNF134	0.22275
MGC119295	-0.3257
ZSWIM6	-0.452625
SMEK1	-0.0548333333333333
PCGF2	0.391375
C1orf102	2.837
CYP2A13	1.0655
KCNH6	1.1983
MDM1	0.1359
ALDH7A1	0.628333333333333
C9orf75	-0.43675
VDAC3	-0.293875
OR51T1	0.083
EIF3F	0.174666666666667
KCNJ10	-0.39875
LENG8	0.09125
EDEM2	1.26466666666667
CCNJL	-1.6455
DHX37	-1.496
CRYGN	-1.438
AATF	-0.086125
ZNF630	1.19575
E2F5	-0.5735
WFDC13	-1.35075
FTSJ3	-0.732166666666667
C4orf33	-0.818
LHFPL4	-3.4905
C19orf56	-0.2005
SMAD4	0.901875
AFM	0.642666666666667
G0S2	0.51375
FCHSD2	1.1112
RRP1B	-1.1726
EEF1B2	0.2065
STAT6	-0.327166666666667
ZNF195	-0.16825
GNL1	-0.973666666666667
ZNRF2	1.755
PER3	0.543
ASB16	0.381
C10orf10	3.49785714285714
ADCY8	-3.19466666666667
C9orf58	1.31083333333333
ARMC10	0.499
PSG1	-1.738
DHX34	-0.11875
VARS2	-0.94625
NFIC	0.548
ITPR2	-0.77825
AGXT2	6.13216666666667
OR6K3	0.6385
H2AFZ	-1.92333333333333
MLLT3	0.516166666666667
COX4I2	3.565
CCNT2	0.0515
PLK4	-3.166875
NUMBL	-0.8815
MED16	0.19975
PLEKHQ1	0.55875
GOSR1	0.941333333333333
BTG4	0.04975
RPL30	0.987916666666667
IGSF5	-0.63525
IGFL2	-1.67033333333333
ELMOD2	0.672833333333333
SHC3	-2.81683333333333
HAVCR1	0.583
DYNC2H1	0.5345
RNF5	1.37183333333333
C2orf7	0.274
NLF1	1.258
KLHL25	-1.01975
LRP10	0.0687
KRI1	-0.178
PUS7L	-0.458
MGMT	0.669
HOXD1	3.218
CSH1	0.1719
ATG16L2	-0.7735
FLJ44635	1.9525
CHODL	-1.30875
EXOSC8	-1.18425
SLC28A1	4.4765
MYO7B	0.209333333333333
SEH1L	-0.5288
MTNR1A	0.3505
TSPAN5	0.0398333333333333
CDC45L	-4.18933333333333
AMIGO1	2.0135
ATAD3A	-1.21
OSGIN2	0.580666666666667
PDIK1L	-0.521333333333333
DARC	2.817375
PIPSL	0.0335
SHMT1	1.8035
CRISP3	0.3295
POPDC2	2.14266666666667
ZRANB2	-0.593166666666667
FBXL8	2.2475
TRIP13	-3.40409090909091
EIF5AL1	-0.7865
POU5F1P3	-3.565
IL6	-2.72033333333333
CXorf38	1.60883333333333
IFNA16	0.367
FBXL2	1.585
BRD1	-0.61025
STATH	0.756
FBXO44	1.11583333333333
MCCC2	-0.92925
CDC2	-3.2798
C5orf23	6.005
IVD	1.2715
C10orf122	-2.86875
MSL3L1	-0.4438
MVP	0.9055
EPOR	-0.2806
ZMYM1	0.204166666666667
BCL7C	0.399
PSTPIP2	-0.7513
LYPD1	-2.541875
OR8G5	0.9365
ZP3	-0.777
BCAS4	0.435916666666667
EDG6	2.45575
ISY1	-0.382
PRAMEF2	-1.297
CUL1	-0.464625
RNF213	1.1212
CCRK	1.34475
DHX9	-1.312
C13orf29	-0.80025
NCKAP1	0.775166666666667
MRPL43	0.225
XPR1	0.26575
PKN2	1.7712
PODNL1	-1.547
ZNF333	0.846
DALRD3	0.06675
OPN1SW	0.463
BTBD6	0.378
C11orf82	-4.049
OR5P3	-0.656
DUSP11	0.644
L1CAM	-1.3516
NEK11	2.7535
OR7E91P	0.9425
CNTN3	-0.6629
CREB3L2	0.4315
ZBTB37	0.271
KIAA1324L	-3.131
NDUFB10	0.312833333333333
NUDT2	0.152
GTPBP8	0.3675
CACNA1D	0.386375
PRKAA2	1.6255
PRDM8	1.134
MGC16075	-1.284
KRT14	-1.88085714285714
PP8961	1.123
MRPL18	-0.56
ABCG2	-1.124
PACRG	1.697
BBS2	0.6965
KREMEN2	-3.8375
FBXO21	1.09125
HNRPUL1	-0.535166666666667
GRB10	0.9775
CLSTN1	1.0655
LMAN2	-0.0559
C17orf61	1.03225
NIPSNAP3A	0.938
INSIG2	0.0211666666666667
PCDHB7	0.238666666666667
STXBP2	0.06575
CMAH	0.46575
SEMA5B	4.56625
ZNF155	-0.117333333333333
COQ6	0.4085
PRPF4	-0.28875
TSPAN15	1.3204
VN1R5	0.44
LATS2	2.1865
SELK	0.311
PGK2	0.09525
MS4A1	-2.0755
TYW3	0.2168
KRTAP5-1	1.48275
RCCD1	-1.91416666666667
BTN1A1	0.26
DDX28	0.19625
TMEM65	1.4545
LOC92345	-0.2205
TTC31	-0.57225
WDR46	-1.504
CHP2	-1.4165
LSP1	0.317625
ZNF542	-0.82675
EXOSC1	-1.24125
ARHGAP18	0.657333333333333
LRRTM4	-0.9815
MAOB	4.66358333333333
CACNB4	-1.438
MGC33846	0.787875
RANBP3L	-0.354125
ATP5L	1.053875
ONECUT1	-2.9525
NUDT9	-0.37175
TMEM149	1.1325
STX17	-0.08
IGSF10	-4.9115
TMPRSS9	-0.7375
BMPR2	1.05883333333333
ALLC	0.262
KLF7	1.940375
GCC1	0.1851
TIMM9	-0.23525
CDO1	-3.265
MGC10701	-0.674833333333333
IFI6	1.55766666666667
FRMD8	0.0945
MGAT2	-0.33975
WBP5	-0.0106666666666667
CNIH2	0.56425
KIAA0907	-1.4275
KCNH8	-1.6175
CTSG	-3.42525
GRIK1	-0.7635
CUL5	1.66475
FRMD1	0.5945
OR9A4	1.3555
SYT6	-1.434625
FOXD4L2	-0.8865
ANAPC2	-0.940166666666667
OPN5	0.4915
TAF13	-0.75475
LYG2	-0.9565
GGNBP1	0.388
C11orf40	1.022
OTX2	-0.5785
REG4	-0.1424
EIF5	-0.1890625
PALB2	-0.65625
SEPSECS	0.348
RNASE3	-0.1735
TRIM49	-2.399
POLR2K	0.3547
GPR42	0.0555
C8B	-3.41875
SASS6	-1.22425
PREB	-0.730333333333333
OR3A3	0.3545
TUBA8	1.515375
IGLV2-14	-1.5115
STIL	-3.76225
ANKFN1	-1.60266666666667
NME7	0.244
HOXC12	-1.007
UBE2C	-2.93525
FHOD1	-1.142375
CDK2AP1	-0.320333333333333
OR6K2	0.60125
DHPS	0.047
RPL5	-0.179083333333333
TRGV5	0.1755
LOC541472	0.054375
HCCS	-0.181
DENND1B	0.288
LHX3	0.519
OR5D16	-1.0785
CXorf57	1.2645
IRF2BP1	1.16825
NDST2	-0.019
LCE3D	-0.868
BOLL	0.224428571428571
SYT3	-1.29125
PIH1D2	2.03025
C20orf7	-0.135666666666667
IL1R2	1.77883333333333
SLAMF9	-1.366
PPME1	1.07175
PIK3CA	0.06825
TRAPPC1	0.28925
COLEC10	-0.75625
SLC9A6	-0.600666666666667
PDDC1	0.228
CCDC53	0.76875
GK3P	1.03425
DAZL	-1.4345
BRI3	1.3255
SDK1	0.07075
CYP2C18	-0.44925
IFI44L	3.839625
RPL3L	0.9995
FUT9	-2.40316666666667
KIFC2	-0.403833333333333
PMP2	-0.424714285714286
SLC4A9	0.186
PLAG1	-1.61716666666667
MYCBP2	-0.278333333333333
OR4E2	0.344
CCDC65	0.556
C16orf82	-0.172142857142857
ENTPD4	-1.54575
BRP44L	1.03425
PMP22CD	0.45725
TMCO4	0.811833333333333
KCNN1	0.0773333333333333
WDR35	0.96375
CCDC80	-1.6795
C3orf31	-1.9265
SLC7A9	4.49325
TMEM190	-1.30475
DBC1	-1.04316666666667
FADS3	-0.446666666666667
PDZD8	0.762
GRM5	0.470625
AZGP1	0.443
PEX3	0.9205
MED1	-0.689
ATG4C	-0.6345
HNRPH3	-1.2015
FAM109B	0.349
C4orf17	-0.5955
CA10	-1.26775
OPRD1	-0.191
CCL16	-1.31
SACM1L	-0.9265
CST6	1.9525
CD63	1.2953125
LGI1	-0.641
ZNF784	1.44775
CRYBB1	-1.1655
CX3CL1	2.4898
TOP2A	-3.51975
GYPB	-3.5655
GADD45GIP1	-0.08125
FEN1	-2.311875
IGF1R	0.1670625
WDR72	3.42983333333333
PURG	-0.998833333333333
DEFB126	-0.773333333333333
PKD1L1	-0.548
CAV1	-0.2252
GNPDA2	0.6237
DGAT2	-2.82125
NLGN1	3.8885
STRBP	-1.82875
HPRT1	-1.08016666666667
FANCI	-3.617125
PSMA7	-0.160375
DBF4B	-1.17683333333333
TTF1	-0.6835
RAD54L	-3.1975
ELOF1	-0.65175
PLAGL2	-0.32725
ZNF256	0.08625
HMGCL	1.6335
MSI2	-0.765166666666667
RPESP	3.51583333333333
C11orf60	0.42425
ABCD1	-0.11
ACAA1	0.518
SPARCL1	5.74264285714286
IL6ST	0.999
ZNF319	-0.11025
TMEM109	-0.0933
FAM90A1	-2.33733333333333
IL22RA1	1.1615
ATP4B	-0.9455
TEC	0.03
C7orf30	0.02325
TXNDC2	-0.771666666666667
ABCB4	-0.9965
KIAA1191	0.98175
C9orf38	-0.1955
SFTPB	-0.0877142857142857
CNTNAP2	-2.2015
FRK	2.069
TBX19	0.68975
CHD4	-1.3105
C6orf26	-1.525
MOSC2	3.18
IKBKE	-1.558
HIF1A	-1.54483333333333
LOC595101	0.3615
RELA	0.176333333333333
TMEM16B	-0.3225
ABHD12B	-2.2555
TSEN34	-0.14225
KIF18A	-3.23025
TXNDC9	-0.205166666666667
SPATA2L	1.175
SEMA4G	0.1725
C21orf91	-0.413125
MATN1	-1.8175
KCNIP4	2.00183333333333
TUSC1	2.962375
OR4C15	0.3165
ARMCX6	0.4165
WBSCR27	1.87616666666667
OR52I2	0.161
KIAA1604	0.56875
DYNC1I1	-0.961
PPP4C	-0.78075
SLC47A2	-0.00116666666666666
TREH	2.0985
CD48	2.5115
ST14	-0.508
PKN1	0.07225
SPON2	0.705
XBP1	-0.599583333333333
SFRS12	-1.0125
EFCAB6	4.0275
SELT	0.63475
SLC39A2	-0.5255
ERF	-0.715333333333333
ARL3	0.199375
SURF6	-0.8016
MLLT10	-0.418904761904762
FLJ11171	0.767333333333333
TDGF1	-3.95616666666667
ERCC6	-1.046
EIF2AK4	0.35675
BAZ1A	-0.300666666666667
LRRN3	-0.975333333333333
TMC3	-0.1785
EFTUD1	-0.3475
PTPRO	3.5635
CLEC12A	2.0555
ACBD4	1.43925
ZDHHC14	-0.466875
OTUD7B	0.355125
ACTB	0.1118125
MSRA	1.040125
LCE5A	2.962
IFI35	0.9205
BSCL2	-0.161666666666667
ANKRD12	0.278
CFHR2	0.2275
RGAG1	-0.972166666666667
HSFY1	-1.654
SLC30A5	0.30875
IMPG1	0.1205
GPR109A	0.645
ZNF185	0.4235
IYD	1.91075
NPCDR1	0.248
SERPINA13	0.2085
HMGCLL1	-1.6415
NEUROG1	1.51866666666667
UBQLN1	-0.069125
LIN37	0.54175
SOCS2	-0.658875
DSCR4	-2.042
XKR6	-1.37675
GPR142	0.963
KRTAP13-3	1.811
CCDC15	-0.663333333333333
MOS	0.6
CD1E	-1.9925
OFCC1	0.4768
FAM83D	-4.19925
SRFBP1	0.56925
C9orf96	0.5365
DHDH	3.756
CCDC90A	-0.7065
RABL3	1.24655
CD320	-0.271333333333333
ANGEL2	0.0773333333333333
MRPL21	0.348
SMG6	-0.210333333333333
INSR	2.896375
FLJ14816	-0.6755
GLRB	-3.53866666666667
C9orf89	0.558
CIZ1	-1.161125
URG4	-0.481833333333333
LRDD	-1.01683333333333
CBY1	1.1555
NFX1	0.188375
MTERFD2	0.678428571428571
C19orf23	0.56
PGC	-2.609875
IER3IP1	0.2493
RASAL2	0.907833333333333
C1orf89	1.0695
SYNJ1	0.558625
NFKBIE	1.9935
FLJ40125	-0.052
TCEB2	-0.3118
NOG	-2.212
POLR2J2	-0.4035
HLA-B	3.2
PCDHA1	-0.9745
PPP2R2B	-0.45375
ARHGEF17	1.56516666666667
TCF7L2	0.667785714285714
CHD5	-0.716833333333333
ZNF431	-1.17625
TBC1D25	-0.87525
ZNF800	0.89975
SCUBE2	-3.06363636363636
MYCBP	-1.514
GPX5	0.1435
C6orf129	-0.02
QSER1	-1.09983333333333
ULK2	0.51625
PIGO	0.0615
NRCAM	-1.70585714285714
SLC35E3	1.357625
CSRP2	1.4385
HYPE	0.96075
MAPK15	0.360666666666667
MGC14327	0.13375
TIMM13	-1.123
ZNF462	1.0945
GBA3	9.5405
TEX13A	-0.7125
MCM6	-1.92711111111111
MTRF1	-0.63625
ABCA7	-2.4845
EIF4A2	0.6065
ZC3H10	0.6461
RPGR	-0.0711666666666667
C20orf94	-0.043
RP1L1	0.0145
GPR125	-0.455625
USP22	-0.4485
OR1L4	-0.07225
MLZE	-1.3455
FLJ32065	0.54825
PTCD1	-1.0085
CRTAC1	0.443
BXDC2	-1.37625
C18orf1	2.10233333333333
FAM107A	3.37342857142857
EFNA3	-0.30075
P18SRP	-0.0108
CAMKK2	0.251
KIAA0649	0.1815
NES	-2.20433333333333
HS6ST3	-2.381375
PON2	-0.5975
TCP11L2	0.86175
CLEC4A	2.758
PRR12	-0.4325
MLXIPL	-0.1015
C2orf50	-1.7575
ZNF28	1.177
ENC1	-1.16583333333333
MAP2K1	-0.719375
FKSG2	2.5785
KIAA0430	0.63025
PTP4A1	-0.746888888888889
GPR156	2.334
GTF3C6	-0.172
UBR2	-0.0094
LOC388272	-0.724
MAK	-0.680333333333333
ACOT4	2.4005
STC2	-0.59375
PIGW	-1.56575
SAE1	-1.72725
COL6A1	-0.823454545454545
OAZ1	-0.036
STMN4	0.0663333333333333
EDG3	0.952833333333333
SGCE	0.849166666666667
IL11	-3.0502
PRSS8	0.458625
YIPF5	1.55375
WNT4	-0.13575
CSN2	0.478833333333333
TCF7	-3.195125
TDO2	-1.24025
SAMD9	-0.401625
S100A7A	-0.5785
MMRN1	3.08933333333333
GKAP1	0.45775
AKR1C3	0.989125
RNF19A	1.299875
GMDS	-2.063
YKT6	-1.24
SPARC	1.1387
C12orf31	-1.01525
UBE2V2	-1.15833333333333
FBXL18	-0.6185
KIAA0460	0.836
ADAM22	1.001875
SERPINC1	-4.25475
KCTD21	-0.38125
MYOHD1	-2.25775
ZNF37A	-0.865833333333333
GTF3C1	-0.8775
CTSZ	4.694
PRNPIP	0.03625
DRD1IP	0.317
NR1I2	-1.35333333333333
ZNF266	-0.2153
SPAG4L	0.1705
COX4NB	-0.4445
SAPS1	1.311
APOA1	-3.052875
TATDN1	-1.09966666666667
C10orf82	-2.59925
KPNB1	-1.24975
FOXO3	0.236666666666667
CRYBB2	-1.4325
ZBTB5	-0.573666666666667
SLC25A38	-0.71525
DCTN2	0.259833333333333
IFT20	0.12425
CTHRC1	-2.2995
C1orf31	-0.4335
UHRF1	-2.988375
GPC6	1.57525
C10orf54	2.67125
MCF2L2	0.0828333333333333
WNT9B	0.490125
OLA1	-0.228875
FAM120B	-0.95975
TTLL10	0.102
CYorf15A	-4.93675
RELN	-2.0684
SCN2B	-0.096
MFHAS1	-0.37575
NKX3-2	-2.31966666666667
RASGRF2	2.1265
SSBP1	-0.469
KPNA6	0.205857142857143
LOC389118	0.5405
HS3ST4	-1.6513
SUPT7L	-0.427625
FLJ32658	-2.05575
IGFBPL1	-1.70075
KIAA1641	-1.0502
SHKBP1	-0.6045
CSF1R	4.6995
NAGK	0.36725
MYL2	0.47825
HIST1H4C	0.3035
TOMM7	1.12675
ADAMTSL3	1.53233333333333
TNFSF14	-0.6885
PRRT2	-0.7175
VTA1	-0.390125
AOAH	4.3675
CRISPLD2	1.76042857142857
PNN	-1.2589
TA-NFKBH	0.39175
ESPN	-0.167
RBM43	1.908
KIAA1267	0.99175
DDX3X	0.627888888888889
KIAA1576	-4.00225
PLXDC1	4.2895
FLJ25801	-4.025
HNRNPL	-0.327
RUNDC3A	0.2805
CASP12	2.9785
SH2D5	0.07875
RPL26L1	-0.2235
OR51A7	0.1565
HDC	2.2255
C2orf16	-0.0511666666666666
SYTL3	3.586
GOLGA4	-0.5063125
NOTCH1	-0.308333333333333
ATPAF2	0.266
ECD	-0.466
SSX5	-0.8656
SNAP91	-0.04025
OCA2	0.0455
PNPO	0.7185
DAPK1	1.8065
PINX1	-0.8445
SELENBP1	-1.16225
NEK3	0.564
TMED4	0.724642857142857
SSTR4	0.2165
FOSL1	-2.358
CD40LG	0.108
CES1	-2.144
DCI	0.980333333333333
B3GAT3	-0.563333333333333
STK17B	-0.16325
CNTN6	0.16875
CYP3A4	2.68583333333333
MBOAT2	0.515142857142857
PISD	-0.0435
USP1	-1.2775
PYDC1	0.0138333333333333
CENPM	-2.041875
SAR1B	0.415
TTC7B	-0.036875
DP58	0.264
GPC1	-1.30225
RBL1	-2.0815
TMEM137	-2.78416666666667
TOB1	0.2765
TCEAL1	1.00683333333333
CENPF	-3.98527272727273
C6	4.56866666666667
PRSS1	-3.5555
PPIL6	1.63866666666667
C6orf124	-0.456
ODZ4	-1.2825
SNCB	-0.15025
NDUFB9	0.201125
CNOT6L	0.203833333333333
S100A9	1.92166666666667
TRIM50	-0.6545
KCTD1	-0.8483
WDR63	1.3035
SPEF2	3.74025
RNGTT	-0.5465
CXorf22	-2.061
KCNK16	0.022
CEP250	-1.452875
ATPBD1B	-0.20575
KCNJ2	4.78375
MT1B	-0.372
ZNF684	0.662
SLC4A1	0.3035
PDHA1	-0.6565
ZNF492	-1.370125
TKT	-2.4555
BYSL	-1.13375
RNF38	0.215
AHDC1	0.1815
KLHL2	0.874125
CMTM8	0.00499999999999999
DMP1	-1.256
HERPUD2	0.73125
CRTAM	3.995
ZNF572	0.19425
TMEM16J	0.6585
HSD17B2	-1.146
UBE2G1	-0.436375
AHSA2	-1.75675
PELI2	-0.0335
TPX2	-3.801875
ATP9B	0.711666666666667
DAZAP1	-0.770875
HMGCS2	2.31583333333333
C17orf38	0.04
B9D1	1.5345
NKX2-5	-1.091
KIAA1276	-0.07675
LILRB2	3.761
CSTF1	-0.3845
BTN2A1	-0.297666666666667
C15orf48	4.09425
IGF2BP3	-3.786
FAM113B	-0.0431666666666667
HRG	0.309625
ZNF131	-0.95225
USP47	0.467714285714286
CCDC88B	-0.070875
HCN1	-1.2489
HTN1	-1.4106
SYCP3	-0.474333333333333
C13orf23	-1.2959
PAPOLA	-0.6671875
AATK	-0.0629
MSH3	0.795
NDUFAB1	-0.57775
ITLN2	-0.956666666666667
BAK1	0.410666666666667
MRPL45	-0.264833333333333
MTNR1B	0.200833333333333
LOC645843	0.0745
SPECC1L	0.194
PGCP	2.17375
SPN	-0.199875
GPR143	-1.59
ZNF576	0.856333333333333
TMEM39A	0.3214
ATP5D	0.93
MAGEB3	-3.6325
RPS5	0.166333333333333
ANP32E	-0.659642857142857
MTMR1	-0.085
YEATS4	-1.33575
SYNGAP1	-0.1255
PCOLCE	-2.22133333333333
MNS1	0.85725
PCYT2	0.303833333333333
ZNF182	-1.632
LAX1	0.20025
SPPL2B	1.7097
ELOVL5	-0.6077
PCDHAC1	1.469
B4GALNT1	-1.3095
BLOC1S2	0.06125
ZNF673	0.0792
ARHGAP21	-0.408166666666667
IRX5	1.66875
LRFN5	-2.395
FAM7A1	-2.09425
RAB19	0.525
GINS1	-2.73025
ITM2B	3.1435
PAPSS2	0.42275
OR5BF1	0.916
ACSL3	-0.416
KIAA1919	-0.0168333333333333
GLT8D2	-1.414875
UTRN	0.570142857142857
CNN1	1.5935
HISPPD2A	-1.22916666666667
SDAD1	-0.175
SIGLEC9	0.896833333333333
RPL35	0.316
C22orf26	1.4975
IMPDH2	-2.03225
WDR69	-0.33975
SEC14L5	-0.178333333333333
CLTA	0.26375
RP11-529I10.4	0.2435
GPR37L1	0.713
OGDH	0.882916666666667
ASB13	0.9315
ZFP14	0.6285
ZCRB1	0.528166666666667
KPNA3	0.20325
HSPA1L	1.15625
RHOC	0.832625
LOC554175	0.75475
PPP3CA	0.3005
SLC1A7	0.1132
ZNF529	-0.531
RBED1	0.118
DDB2	0.83175
FLJ11286	0.1275
SPATA1	0.637
MKNK1	0.170166666666667
DYSF	2.20283333333333
ALKBH2	-0.38525
NKD1	-3.61883333333333
C1orf174	-0.46825
PLEKHO1	0.444
ASB10	0.291
RING1	-0.115833333333333
NPC2	1.287375
AVPR1B	3.499
YTHDF1	-0.278833333333333
LMAN1L	0.6205
GSG2	-3.151
CEP170	-0.4027
RPS4Y2	-4.68375
MSH6	-1.433
HECTD2	0.0245
ZNF556	-3.94966666666667
PLEKHC1	0.4474
AIRE	0.623166666666667
BCL2L10	0.627
LMOD3	-0.09
ZBTB8	-2.6269
FOXA2	-3.4804
SLCO2A1	3.695125
C3orf46	0.789
PRDM16	-1.25266666666667
TMEM98	1.07
FRMD5	-6.597
PDE6C	-0.29
C1orf216	-0.807833333333333
EP400	-0.663928571428571
PTK2	0.49675
RNF217	0.825
NDUFA8	-0.288
ZFAT1	0.96025
LAMP3	1.2635
GLTSCR2	1.012375
NPW	-1.557
LLGL2	-0.5996
PPM1K	-0.638
C20orf177	-0.5205
KIR2DL4	0.8967
NFKB2	-0.27825
C21orf122	-0.9275
HESX1	-0.20825
GPR114	0.426333333333333
SLC25A35	-0.879833333333333
GNAT1	0.699
ORAI3	1.08575
FAM76B	-0.608
TMEM99	0.1931
TRIM29	-1.9214
CDS1	2.28075
RHEB	-0.5016
C4orf27	-0.36
RAB3A	-0.3675
OTUD6B	-1.1915
GPD1	3.165125
CDH15	-2.13033333333333
NPM1	-0.320571428571429
TMEM117	-1.45675
PRPS2	-2.34691666666667
GCK	-0.7615
ADRA2A	0.769833333333333
TSPYL4	0.6695
TASP1	0.21475
WDR19	0.569
C10orf38	-0.401
PDE4C	-0.2415
FYB	1.117
C1orf55	-0.148
PPFIA3	-1.50275
RAD18	-2.679
C12orf44	0.149166666666667
CRYBA4	-0.4775
HVCN1	1.50375
TAF10	0.033
C16orf48	0.469
DEPDC5	0.8895
LTBP1	-1.415
MAPRE1	-0.595875
FGF8	0.2305
C3orf52	0.594
SENP7	0.806166666666667
LRRK2	5.66825
RUNDC2A	1.82833333333333
KIAA0355	0.3065
CPEB1	-2.8145
PPEF2	0.0935
ABI2	-0.2175
KIAA0317	-0.554125
ATF1	-0.698833333333333
DYNC1H1	0.239875
DIP	0.586
TMEM33	-0.102
POLDIP3	-0.48025
C7orf24	-1.88125
GPR171	3.517
CDC6	-3.569
PLD1	0.6941
ITFG2	0.275
NDUFC1	1.3585
AKNA	0.02675
NBR1	0.5645
PKHD1	4.061875
HPS4	-0.2575
MAFA	2.14925
ULBP3	-1.61275
DIRC1	0.1615
IMMT	-0.6905
C22orf13	0.52975
CEL	0.2735
MARK3	-0.70275
ADAMTS2	-0.794166666666667
ARPC3	-0.158333333333333
TMEM10	0.522285714285714
NPHS1	2.58425
BRD8	-0.594166666666667
WDR12	-1.2655
IDI2	-0.419875
HOXD13	-2.175
OR8G2	-1.207
SLAIN1	-1.87825
GABRQ	-0.5255
NR2C2	-1.762
NKTR	-1.1547
TLE2	-0.7335
KIAA0892	0.254
AURKA	-3.27772727272727
GPRC5C	2.18766666666667
TBC1D9B	-0.302875
PNPLA6	-0.120666666666667
AP3B1	0.05925
NAG	0.048375
C11orf68	0.23725
AKR7A3	2.4105
AHCYL1	0.10575
COP1	0.698333333333333
RPP14	-0.493
PCDHB18	1.408
CDH24	2.86725
KRT17	-2.7463
LACTB2	1.8195
DDX24	0.1114
PHACTR1	-1.67983333333333
SLC35E2	-0.09125
LOXL1	-3.85025
IQSEC2	0.828125
RGSL1	-0.3295
PCDHGC5	-0.4365
MEGF10	-0.670142857142857
PRRX1	-2.07366666666667
ASTE1	0.819833333333333
C6orf159	-1.366
MYOD1	2.281
GAA	0.8715
ZNF747	0.9515
KLRC1	-1.35325
IL1RL2	1.045
GDF9	0.699
GPR119	0.2775
TRAF2	-1.18316666666667
HCK	3.43966666666667
BMP6	-1.8885
IL8RA	1.4795
FLJ35848	-1.06725
EFHA1	0.397
CDSN	-0.908833333333333
C14orf54	0.1536
LSM3	-1.188
ZFP41	-0.3735
C9orf126	-1.8135
VIT	-4.308
SPCS3	-0.33625
DEF8	-0.7418
CHAF1A	-2.747
C1orf165	1.43266666666667
ZFPM2	-0.246333333333333
FTH1	0.72225
SLC35F1	-0.4705
YWHAH	0.91425
C17orf66	0.79
ADRB1	-0.344833333333333
FOXL1	0.6715
RG9MTD3	0.0558333333333333
UMPS	-0.122
MGC13008	2.173
KIAA1161	-1.0485
CCDC77	-2.7685
C12orf65	0.6224
COG4	-0.866666666666667
RCP9	0.26675
RP4-692D3.1	4.37983333333333
CDC2L5	0.17825
MGC7036	0.343166666666667
DNAJC11	-0.02
GDF2	0.175666666666667
TIMM17A	-0.70975
HNRNPA0	-1.0666
OR2H1	0.36375
PCBP1	1.3995
COL23A1	4.749
LRRC2	-0.556461538461539
NSD1	0.332142857142857
FLJ37078	-2.07425
WDR91	1.82133333333333
TMEM179	0.38525
DSCR10	-0.283
CNDP2	2.4538
FYN	0.412
BEX2	-3.7965
KCND3	0.80525
YPEL5	2.037
LRRC42	-0.344833333333333
C17orf45	0.410125
ZNF649	0.0156
LOC150763	0.837875
COL5A2	-0.659916666666667
CNGA2	0.5835
ELA2B	-0.640333333333333
RAB9B	-0.66625
FAM100A	-0.09
NAIP	-0.0101428571428572
MYOZ2	-0.55975
SPATA12	-0.4675
XRCC4	-1.044
CYB561	0.1292
CHST10	-2.68725
BAI1	-1.77433333333333
BRSK1	-0.711833333333333
C17orf89	-0.22475
PDE6H	-0.965
FLJ20309	0.7016
MAP7	2.34275
SCN4B	1.51475
SPAG9	0.509625
SERTAD1	0.356666666666667
FLJ21963	0.01
ANTXR1	-1.4294
TMPRSS13	-0.828166666666667
ETV7	4.2395
DGAT1	0.579333333333333
NKIRAS1	0.237166666666667
TAC3	-3.89275
CORO1C	0.346083333333333
RAD54B	-1.01325
HRASLS3	3.156
C21orf42	1.53025
BARD1	-1.5975
ZNF177	-0.181166666666667
MIP	0.112
ZNF442	0.204
F2	-3.2207
GRIA1	0.06525
GALNTL2	2.1085
WNT5A	-3.2999
LENG9	-0.1405
hCG_25371	-0.999
FOXR1	-2.8765
TRA@	1.4589
PWWP2	-1.4805
C1QTNF7	1.46816666666667
SLC7A4	-0.34175
C4orf7	2.15675
C17orf80	0.448666666666667
KLK4	0.398333333333333
IL31	0.582
TMEM176A	4.4645
CTNNB1	-0.4859375
BHLHB2	0.96875
TMEM185B	0.665166666666667
ARD1B	-0.262
C1orf93	0.297
BRUNOL4	1.08116666666667
LOC541469	0.82875
UPK2	-0.23625
GAS8	1.53933333333333
PATE	0.3535
IMPACT	0.276
WNK4	-2.37533333333333
HNRPLL	-0.887875
GAD2	0.346
ITGA6	1.83725
BMP15	0.3564
CYP2A7	-0.17325
RIC8A	-0.758125
CCND1	2.00616666666667
USP35	-0.638
DSCR2	-1.26225
CCL4	5.41883333333333
ZCCHC10	-0.2125
NOL11	-0.92925
TRPM2	0.163333333333333
PSMD2	-0.855909090909091
CHTF18	-2.811
USP18	0.12725
RRAS	1.434875
LAMC3	1.524
TOX	-1.62866666666667
PCDH15	0.018
GABRG3	-2.54775
NUDCD2	-0.382875
SGCZ	-0.4155
KCTD17	-1.1948
SPSB2	1.222
TPPP3	2.58116666666667
