Hybridization REF	TCGA-AS-3778-01A-01R-0864-07
GOSR1	0.674111111111111
BTG4	-0.57625
RPL30	0.156833333333333
IGSF5	-0.47825
IGFL2	-0.816166666666667
ELMOD2	0.513
SHC3	-1.93633333333333
HAVCR1	2.625
DYNC2H1	0.83675
RNF5	1.12066666666667
C2orf7	-0.732
NLF1	0.1935
KLHL25	-0.66675
LRP10	0.1999
KRI1	-0.781
PUS7L	-0.494833333333333
MGMT	0.81175
HOXD1	1.69833333333333
CSH1	-0.1813
ATG16L2	-0.28625
FLJ44635	1.5095
CHODL	-0.2505
EXOSC8	-1.048
SLC28A1	3.51125
MYO7B	0.350666666666667
SEH1L	-0.4007
MTNR1A	-0.107666666666667
TSPAN5	-0.346333333333333
CDC45L	-4.86133333333333
AMIGO1	0.516
ATAD3A	-2.536625
OSGIN2	0.604
PDIK1L	-0.496333333333333
DARC	2.22975
PIPSL	-0.1985
SHMT1	2.13225
CRISP3	-0.79
POPDC2	2.79583333333333
ZRANB2	-1.0385
FBXL8	0.3995
TRIP13	-3.26636363636364
EIF5AL1	-1.107
POU5F1P3	-1.846
IL6	-1.26933333333333
CXorf38	0.186166666666667
IFNA16	-0.011
FBXL2	1.20466666666667
BRD1	0.024
STATH	0.65175
FBXO44	0.468166666666667
MCCC2	-1.38775
CDC2	-2.8356
C5orf23	5.288
IVD	0.0493333333333333
C10orf122	-0.23875
MSL3L1	0.0003
MVP	0.683
EPOR	0.1646
ZMYM1	-0.0298333333333333
BCL7C	-0.340333333333333
PSTPIP2	-0.06
LYPD1	-1.807875
OR8G5	-0.108
ZP3	-0.777833333333333
BCAS4	-0.732
EDG6	1.71875
ISY1	-0.8775
PRAMEF2	-1.1565
CUL1	-0.168
RNF213	0.8064
CCRK	1.3885
DHX9	-0.713375
C13orf29	0.443
NCKAP1	0.5495
MRPL43	0.680571428571429
XPR1	0.343
PKN2	0.6844
PODNL1	-0.63
ZNF333	0.47025
DALRD3	-0.77875
OPN1SW	0.6275
BTBD6	0.32875
C11orf82	-3.4725
OR5P3	0.8925
DUSP11	0.7615
L1CAM	-1.1928
NEK11	2.481
OR7E91P	0.535
CNTN3	1.5844
CREB3L2	-0.16575
ZBTB37	-0.2885
KIAA1324L	0.3695
NDUFB10	0.042
NUDT2	0.8255
GTPBP8	-0.03125
CACNA1D	0.181375
PRKAA2	1.467
PRDM8	0.283
MGC16075	-0.4726
KRT14	-2.04978571428571
PP8961	-0.0108571428571429
MRPL18	-0.539
ABCG2	-0.90075
PACRG	2.30925
BBS2	0.8355
KREMEN2	-4.0735
FBXO21	2.1585
HNRPUL1	-0.414166666666667
GRB10	2.0705
CLSTN1	0.745125
LMAN2	-0.3746
C17orf61	0.238
NIPSNAP3A	0.6695
INSIG2	0.6595
PCDHB7	0.907166666666667
STXBP2	-0.480875
CMAH	1.86916666666667
SEMA5B	4.24225
ZNF155	0.516333333333333
COQ6	-0.156
PRPF4	-0.6625
TSPAN15	0.0252
VN1R5	0.336
LATS2	1.73225
SELK	0.24675
PGK2	0.11125
MS4A1	-0.74725
TYW3	-0.604
KRTAP5-1	0.454
RCCD1	-1.46433333333333
BTN1A1	-0.03575
DDX28	-0.7025
TMEM65	1.570625
LOC92345	-0.32675
TTC31	0.08475
WDR46	-1.70216666666667
CHP2	-0.598666666666667
LSP1	-0.297125
ZNF542	0.40475
EXOSC1	-1.06675
ARHGAP18	1.57433333333333
LRRTM4	-0.6955
MAOB	4.38325
CACNB4	-0.816
MGC33846	0.398125
RANBP3L	-0.00428571428571429
ATP5L	0.409
ONECUT1	-2.308
NUDT9	0.38225
TMEM149	0.7795
STX17	-0.07125
IGSF10	-5.3225
TMPRSS9	0.24
BMPR2	1.28766666666667
ALLC	-0.118
KLF7	1.96225
GCC1	0.1857
TIMM9	0.0035
CDO1	-1.44066666666667
MGC10701	-0.103166666666667
IFI6	0.146833333333333
FRMD8	0.85425
MGAT2	0.11175
WBP5	1.21383333333333
CNIH2	-0.1205
KIAA0907	-0.8023
KCNH8	-0.0265
CTSG	-1.2165
GRIK1	-0.145833333333333
CUL5	1.39975
FRMD1	0.0015
OR9A4	0.0945
SYT6	-0.538125
FOXD4L2	-0.43625
ANAPC2	-0.7325
OPN5	-0.365
TAF13	-0.7445
LYG2	-0.29
GGNBP1	-0.1455
C11orf40	0.0395
OTX2	-0.767
REG4	0.415166666666667
EIF5	-0.176875
PALB2	-0.4955
SEPSECS	0.8715
RNASE3	0.27925
TRIM49	-0.6555
POLR2K	-0.1338
GPR42	0.069
C8B	-2.34675
SASS6	-1.0795
PREB	-1.67066666666667
OR3A3	0.301
TUBA8	0.2475
IGLV2-14	-1.3015
STIL	-3.26875
ANKFN1	-0.697166666666667
NME7	0.396
HOXC12	-1.51625
UBE2C	-2.797125
FHOD1	-0.78875
CDK2AP1	0.074
OR6K2	0.26625
DHPS	-0.5485
RPL5	0.11225
TRGV5	0.354
LOC541472	0.214571428571429
HCCS	-0.562555555555556
DENND1B	0.158
LHX3	0.714
OR5D16	0.109
CXorf57	1.20466666666667
IRF2BP1	0.834
NDST2	0.115833333333333
LCE3D	0.048
BOLL	0.139285714285714
SYT3	-0.44175
PIH1D2	1.88175
C20orf7	-0.6585
IL1R2	1.99116666666667
SLAMF9	-0.3605
PPME1	0.409
PIK3CA	0.471
TRAPPC1	-0.039125
COLEC10	-0.097
SLC9A6	0.0288333333333334
PDDC1	-0.169666666666667
CCDC53	1.25925
GK3P	-0.19125
DAZL	-1.013
BRI3	0.88375
SDK1	0.3125
CYP2C18	-0.3845
IFI44L	3.5125
RPL3L	0.5905
FUT9	-1.09575
KIFC2	-1.16166666666667
PMP2	-1.360375
SLC4A9	-0.176
PLAG1	-2.02133333333333
MYCBP2	-0.0646666666666667
OR4E2	0.6695
CCDC65	1.7205
C16orf82	-0.340857142857143
ENTPD4	-0.7365
BRP44L	1.012875
PMP22CD	0.04275
TMCO4	0.861
KCNN1	-0.368333333333333
WDR35	0.49525
CCDC80	-0.0605
C3orf31	-1.101
SLC7A9	4.32525
TMEM190	-2.188
DBC1	-0.282
FADS3	-0.819833333333333
PDZD8	0.343166666666667
GRM5	0.525714285714286
AZGP1	-0.033
PEX3	0.929
MED1	-0.348071428571429
ATG4C	-0.360666666666667
HNRPH3	-0.498875
FAM109B	0.37175
C4orf17	0.4145
CA10	-0.2585
OPRD1	0.014
CCL16	-1.003
SACM1L	-0.44925
CST6	1.93975
CD63	1.0291875
LGI1	-1.9965
ZNF784	0.15625
CRYBB1	-0.77
CX3CL1	2.02025
TOP2A	-3.9355
GYPB	-2.4165
GADD45GIP1	-0.58525
FEN1	-2.43425
IGF1R	0.32425
WDR72	2.55683333333333
PURG	-0.232666666666667
DEFB126	0.19025
PKD1L1	-0.26525
CAV1	0.8265
GNPDA2	1.1838
DGAT2	-2.45325
NLGN1	2.61575
STRBP	-1.968
HPRT1	-0.827833333333333
FANCI	-2.749625
PSMA7	-0.808375
DBF4B	-0.569833333333333
TTF1	-0.2245
RAD54L	-3.8235
ELOF1	-0.61425
PLAGL2	-1.16375
ZNF256	0.31575
HMGCL	1.35575
MSI2	-1.41416666666667
RPESP	2.4905
C11orf60	-0.02125
ABCD1	-0.721
ACAA1	0.2607
SPARCL1	5.47092857142857
IL6ST	0.3316
ZNF319	-0.174
TMEM109	0.0407
FAM90A1	-0.981333333333333
IL22RA1	1.4305
ATP4B	1.101
TEC	0.431833333333333
C7orf30	-0.784
TXNDC2	-0.848
ABCB4	1.1355
KIAA1191	1.4765
C9orf38	0.046
SFTPB	0.671875
CNTNAP2	-2.33825
FRK	1.9165
TBX19	0.9475
CHD4	-1.4025
C6orf26	-1.4825
MOSC2	3.8045
IKBKE	-1.074
HIF1A	-0.963833333333333
LOC595101	-0.086
RELA	0.00683333333333333
TMEM16B	0.682
ABHD12B	-1.77475
TSEN34	0.049
KIF18A	-3.35075
TXNDC9	-0.1175
SPATA2L	0.2035
SEMA4G	0.2665
C21orf91	-1.046625
MATN1	-0.8575
KCNIP4	2.74416666666667
TUSC1	2.884125
OR4C15	0.20475
ARMCX6	0.7995
WBSCR27	1.189
OR52I2	0.64
KIAA1604	0.28225
DYNC1I1	-0.071375
PPP4C	-0.8765
SLC47A2	1.76
TREH	0.535875
CD48	1.91633333333333
ST14	-0.5615
PKN1	-0.12825
SPON2	3.48775
XBP1	-0.93475
SFRS12	-0.277666666666667
EFCAB6	3.16725
SELT	0.362
SLC39A2	-0.499
ERF	-1.12016666666667
ARL3	0.50275
SURF6	-0.7067
MLLT10	0.178619047619048
FLJ11171	0.526333333333333
TDGF1	-3.97183333333333
ERCC6	-0.19675
EIF2AK4	0.408375
BAZ1A	-0.182166666666667
LRRN3	0.147666666666667
TMC3	1.0575
EFTUD1	0.189
PTPRO	1.573
CLEC12A	1.275625
ACBD4	0.433375
ZDHHC14	-0.1005
OTUD7B	0.280875
ACTB	0.47575
MSRA	0.92475
LCE5A	0.513
IFI35	0.132
BSCL2	-0.4045
ANKRD12	0.697583333333333
CFHR2	0.7405
RGAG1	-0.00899999999999999
HSFY1	-0.4535
SLC30A5	-0.294333333333333
IMPG1	0.4835
GPR109A	0.3465
ZNF185	0.8855
IYD	1.91275
NPCDR1	0.0985
SERPINA13	-0.718
HMGCLL1	-0.123
NEUROG1	0.0721666666666667
UBQLN1	0.280875
LIN37	0.289
SOCS2	-0.677
DSCR4	-1.2645
XKR6	1.00675
GPR142	0.4725
KRTAP13-3	0.5145
CCDC15	-0.7005
MOS	0.4045
CD1E	-0.745
OFCC1	0.351
FAM83D	-3.2235
SRFBP1	0.04625
C9orf96	-0.231
DHDH	3.293
CCDC90A	-0.9005
RABL3	0.30755
CD320	-0.862166666666667
ANGEL2	0.00933333333333334
MRPL21	-0.4675
SMG6	-0.217833333333333
INSR	3.04625
FLJ14816	-0.214
GLRB	0.296333333333333
C9orf89	0.8125
CIZ1	-1.05225
URG4	-1.052
LRDD	-1.84266666666667
CBY1	0.999166666666667
NFX1	0.229625
MTERFD2	0.646071428571429
C19orf23	0.013
PGC	-2.636875
IER3IP1	0.5
RASAL2	1.54733333333333
C1orf89	-0.12825
SYNJ1	0.38475
NFKBIE	0.81725
FLJ40125	-1.47016666666667
TCEB2	-0.5192
NOG	-0.4995
POLR2J2	-0.342666666666667
HLA-B	3.23925
PCDHA1	0.448
PPP2R2B	0.26425
ARHGEF17	1.59483333333333
TCF7L2	0.777785714285714
CHD5	-0.202666666666667
ZNF431	-0.902
TBC1D25	-1.22675
ZNF800	-0.6435
SCUBE2	-3.52654545454545
MYCBP	-1.09
GPX5	0.2265
C6orf129	-0.672666666666667
QSER1	-1.424
ULK2	1.9345
PIGO	-0.0528333333333333
NRCAM	-2.26769230769231
SLC35E3	0.00224999999999999
CSRP2	1.33825
HYPE	-0.42
MAPK15	0.0493333333333333
MGC14327	0.15575
TIMM13	-0.637
ZNF462	1.825
GBA3	8.41125
TEX13A	0.5115
MCM6	-1.66166666666667
MTRF1	-0.629625
ABCA7	-2.34125
EIF4A2	0.75925
ZC3H10	0.1554
RPGR	0.380666666666667
C20orf94	-0.67625
RP1L1	-0.0785
GPR125	1.218
USP22	-0.380428571428571
OR1L4	0.11325
MLZE	0.11025
FLJ32065	0.303
PTCD1	-1.4255
CRTAC1	0.3595
BXDC2	-1.69675
C18orf1	2.17333333333333
FAM107A	3.15807142857143
EFNA3	-0.80525
P18SRP	0.1112
CAMKK2	-0.381833333333333
KIAA0649	0.47475
NES	-1.42316666666667
HS6ST3	-0.53175
PON2	0.157
TCP11L2	-0.56725
CLEC4A	2.572
PRR12	-0.495
MLXIPL	-0.2037
C2orf50	0.4085
ZNF28	0.90375
ENC1	-0.764
MAP2K1	-0.014
FKSG2	1.75525
KIAA0430	1.35475
PTP4A1	-0.8865
GPR156	0.545
GTF3C6	0.6795
UBR2	0.2644
LOC388272	-0.4915
MAK	-0.0588333333333333
ACOT4	2.011
STC2	-0.178333333333333
PIGW	-1.573625
SAE1	-1.686625
COL6A1	0.0785454545454545
OAZ1	0.0153333333333333
STMN4	0.238
EDG3	0.1345
SGCE	1.07983333333333
IL11	-2.23733333333333
PRSS8	0.482875
YIPF5	1.16091666666667
WNT4	-0.21575
CSN2	0.258333333333333
TCF7	-3.930125
TDO2	1.02
SAMD9	0.5190625
S100A7A	-0.762
MMRN1	0.965166666666667
GKAP1	0.587
AKR1C3	1.84075
RNF19A	1.061125
GMDS	-1.637
YKT6	-1.649625
SPARC	2.1372
C12orf31	-0.7475
UBE2V2	-1.21383333333333
FBXL18	-1.12816666666667
KIAA0460	0.617
ADAM22	0.1995
SERPINC1	-4.8635
KCTD21	-0.133
MYOHD1	-2.04875
ZNF37A	-0.0348333333333333
GTF3C1	-0.7095
CTSZ	4.7035
PRNPIP	-0.493125
DRD1IP	-0.09725
NR1I2	-2.10833333333333
ZNF266	0.1797
SPAG4L	0.151
COX4NB	-0.86475
SAPS1	-0.128666666666667
APOA1	-4.885875
TATDN1	-0.435833333333333
C10orf82	-2.07225
KPNB1	-1.26575
FOXO3	0.845166666666667
CRYBB2	-0.949
ZBTB5	-0.307666666666667
SLC25A38	-0.48375
DCTN2	0.197833333333333
IFT20	-0.23225
CTHRC1	0.09175
C1orf31	-0.802
UHRF1	-2.7104
GPC6	0.64025
C10orf54	1.4575
MCF2L2	-0.7735
WNT9B	0.087
OLA1	-0.46525
FAM120B	-0.64225
TTLL10	-0.6025
CYorf15A	0.69225
RELN	-1.5822
SCN2B	-0.179916666666667
MFHAS1	0.7205
NKX3-2	-1.71366666666667
RASGRF2	0.053
SSBP1	-1.01433333333333
KPNA6	-0.0141428571428572
LOC389118	0.0095
HS3ST4	-0.9737
SUPT7L	0.140375
FLJ32658	-1.9805
IGFBPL1	-0.64
KIAA1641	-0.3898
SHKBP1	-0.903333333333333
CSF1R	5.37075
NAGK	0.6915
MYL2	0.208
HIST1H4C	-0.810333333333333
TOMM7	0.09025
ADAMTSL3	3.1105
TNFSF14	-0.27225
PRRT2	-0.7655
VTA1	-0.34225
AOAH	3.276
CRISPLD2	0.539214285714286
PNN	-0.6833
TA-NFKBH	0.1665
ESPN	-0.767
RBM43	1.3585
KIAA1267	0.976375
DDX3X	0.147833333333333
KIAA1576	-4.43575
PLXDC1	3.9655
FLJ25801	-5.32225
HNRNPL	-0.01125
RUNDC3A	0.0745
CASP12	2.896
SH2D5	-0.289
RPL26L1	-0.2945
OR51A7	-0.70475
HDC	2.0995
C2orf16	0.100333333333333
SYTL3	3.293375
GOLGA4	-0.2143125
NOTCH1	-0.136666666666667
ATPAF2	0.05175
ECD	-0.1085
SSX5	-1.18416666666667
SNAP91	-1.42933333333333
OCA2	-0.83775
PNPO	-0.175833333333333
DAPK1	1.47133333333333
PINX1	-0.773833333333333
SELENBP1	-1.244375
NEK3	0.191833333333333
TMED4	0.429785714285714
SSTR4	0.119
FOSL1	-2.4885
CD40LG	-2.755
CES1	-2.48841666666667
DCI	0.227
B3GAT3	-1.07683333333333
STK17B	0.00700000000000001
CNTN6	-0.12425
CYP3A4	2.27783333333333
MBOAT2	-0.519928571428571
PISD	-0.031125
USP1	-0.914
PYDC1	-0.252666666666667
CENPM	-2.2995
SAR1B	-0.14025
TTC7B	0.60325
DP58	-0.211
GPC1	-1.207
RBL1	-1.906875
TMEM137	-2.1995
TOB1	-0.0265
TCEAL1	1.01016666666667
CENPF	-4.52736363636364
C6	6.7385
PRSS1	-3.60025
PPIL6	0.794666666666667
C6orf124	0.2695
ODZ4	0.615
SNCB	-0.09775
NDUFB9	-0.29975
CNOT6L	1.02016666666667
S100A9	2.0845
TRIM50	-0.1765
KCTD1	-0.2202
WDR63	0.321
SPEF2	3.12
RNGTT	-0.340333333333333
CXorf22	0.3025
KCNK16	0.01425
CEP250	-1.749125
ATPBD1B	-0.9685
KCNJ2	3.97525
MT1B	-0.184
ZNF684	0.551
SLC4A1	-0.15875
PDHA1	-0.41925
ZNF492	-0.708875
TKT	-2.6695
BYSL	-1.809625
RNF38	0.3045
AHDC1	0.3915
KLHL2	1.362375
CMTM8	1.01425
DMP1	-0.8175
HERPUD2	0.511875
CRTAM	2.6625
ZNF572	1.31975
TMEM16J	-0.966
HSD17B2	-1.944
UBE2G1	-0.43425
AHSA2	-0.83725
PELI2	1.948
TPX2	-4.1585
ATP9B	1.38083333333333
DAZAP1	-0.569
HMGCS2	1.06816666666667
C17orf38	-0.38925
B9D1	0.40275
NKX2-5	-1.02866666666667
KIAA1276	-0.2315
LILRB2	4.371
CSTF1	-0.544833333333333
BTN2A1	0.6605
C15orf48	3.05725
IGF2BP3	-4.046
FAM113B	-0.126
HRG	0.57725
ZNF131	-0.7005
USP47	0.821
CCDC88B	-1.382
HCN1	-0.600666666666667
HTN1	0.64925
SYCP3	-0.12725
C13orf23	-1.4425
PAPOLA	-0.314375
AATK	-0.0337
MSH3	-0.0915
NDUFAB1	-0.90125
ITLN2	0.108666666666667
BAK1	-0.656666666666667
MRPL45	-0.0218333333333333
MTNR1B	-0.664166666666667
LOC645843	0.4075
SPECC1L	-0.082
PGCP	2.41425
SPN	-0.889875
GPR143	1.18583333333333
ZNF576	0.052
TMEM39A	0.0825
ATP5D	0.0721666666666667
MAGEB3	-1.6995
RPS5	-0.1155
ANP32E	-0.570857142857143
MTMR1	-0.025
YEATS4	-0.96775
SYNGAP1	0.01625
PCOLCE	-1.9605
MNS1	2.3985
PCYT2	-1.01333333333333
ZNF182	-0.751
LAX1	0.19225
SPPL2B	0.29
ELOVL5	-0.7979
PCDHAC1	0.142
B4GALNT1	0.771666666666667
BLOC1S2	0.747375
ZNF673	0.3835
ARHGAP21	0.320166666666667
IRX5	-1.033375
LRFN5	-1.1144
FAM7A1	0.40175
RAB19	-0.291
GINS1	-2.2455
ITM2B	3.4555
PAPSS2	1.0865
OR5BF1	0.576
ACSL3	-1.5865
KIAA1919	0.3405
GLT8D2	0.78375
UTRN	1.3825
CNN1	3.13825
HISPPD2A	-0.98
SDAD1	-0.443125
SIGLEC9	0.527833333333333
RPL35	-0.510857142857143
C22orf26	0.0755
IMPDH2	-1.600375
WDR69	-0.0585
SEC14L5	-0.354333333333333
CLTA	0.3565
RP11-529I10.4	1.30975
GPR37L1	-0.0843333333333333
OGDH	0.183416666666667
ASB13	1.202
ZFP14	0.91925
ZCRB1	-0.1
KPNA3	-0.837
HSPA1L	1.098
RHOC	0.587375
LOC554175	-0.17575
PPP3CA	0.5509
SLC1A7	0.348
ZNF529	-0.198166666666667
RBED1	0.3215
DDB2	-0.42
FLJ11286	0.407333333333333
SPATA1	0.6915
MKNK1	0.9175
DYSF	2.41416666666667
ALKBH2	-0.7205
NKD1	-3.038
C1orf174	-0.644
PLEKHO1	0.787
ASB10	-0.21775
RING1	0.2185
NPC2	1.855375
AVPR1B	0.3575
YTHDF1	-0.579
LMAN1L	0.0625
GSG2	-2.6715
CEP170	-0.5301
RPS4Y2	2.311
MSH6	-1.2065
HECTD2	1.03116666666667
ZNF556	-4.33683333333333
PLEKHC1	0.9268
AIRE	0.0796666666666666
BCL2L10	0.9475
LMOD3	-0.5956
ZBTB8	-1.0726
FOXA2	-2.9965
SLCO2A1	5.13975
C3orf46	2.2025
PRDM16	-0.0573333333333333
TMEM98	1.77925
FRMD5	-2.7005
PDE6C	0.342
C1orf216	-0.619833333333333
EP400	-0.954
PTK2	0.664083333333333
RNF217	1.0905
NDUFA8	0.401
ZFAT1	1.328
LAMP3	0.943166666666666
GLTSCR2	0.972
NPW	-1.5685
LLGL2	-1.3223
PPM1K	-0.967333333333333
C20orf177	-0.46
KIR2DL4	0.4685
NFKB2	-0.206
C21orf122	0.3505
HESX1	-1.51775
GPR114	0.2145
SLC25A35	-0.851833333333333
GNAT1	0.397
ORAI3	0.53425
FAM76B	-0.21275
TMEM99	0.5234
TRIM29	-2.1951
CDS1	1.836
RHEB	-0.6239
C4orf27	-0.1815
RAB3A	-0.61675
OTUD6B	-0.7505
GPD1	0.244625
CDH15	-2.65066666666667
NPM1	-0.150714285714286
TMEM117	-0.62375
PRPS2	-0.813
GCK	-0.2155
ADRA2A	2.00933333333333
TSPYL4	0.752166666666667
TASP1	0.34125
WDR19	0.787833333333333
C10orf38	0.4705
PDE4C	0.3095
FYB	0.639
C1orf55	-0.2345
PPFIA3	-1.8215
RAD18	-2.335
C12orf44	-1.035
CRYBA4	-0.12
HVCN1	1.4265
TAF10	-0.836166666666667
C16orf48	0.0738333333333333
DEPDC5	1.00666666666667
LTBP1	-0.189
MAPRE1	-0.40175
FGF8	-0.505
C3orf52	-0.14375
SENP7	1.04166666666667
LRRK2	4.7285
RUNDC2A	1.2365
KIAA0355	0.7675
CPEB1	-2.218
PPEF2	0.6095
ABI2	-0.439
KIAA0317	-0.313875
ATF1	-0.595833333333333
DYNC1H1	0.48225
DIP	0.49225
TMEM33	-0.195333333333333
POLDIP3	-0.37725
C7orf24	-1.86225
GPR171	3.58875
CDC6	-3.893
PLD1	1.4267
ITFG2	0.4768
NDUFC1	1.63875
AKNA	-0.23
NBR1	1.25325
PKHD1	4.652625
HPS4	-0.2033
MAFA	0.1145
ULBP3	0.1065
DIRC1	0.0055
IMMT	-0.558375
C22orf13	0.364666666666667
CEL	0.0825
MARK3	-0.4425
ADAMTS2	0.202333333333333
ARPC3	0.301166666666667
TMEM10	0.164125
NPHS1	0.00175000000000001
BRD8	-0.297
WDR12	-1.5905
IDI2	-0.54175
HOXD13	-0.918
OR8G2	-1.2775
SLAIN1	0.60975
GABRQ	-0.47425
NR2C2	-1.90625
NKTR	-0.6269
TLE2	-0.441
KIAA0892	0.291333333333333
AURKA	-3.56672727272727
GPRC5C	0.840666666666667
TBC1D9B	-0.039375
PNPLA6	-0.631
AP3B1	-0.16025
NAG	0.080125
C11orf68	-0.6625
AKR7A3	1.26775
AHCYL1	0.0190833333333333
COP1	1.21733333333333
RPP14	-0.55625
PCDHB18	0.918
CDH24	0.72175
KRT17	-3.667
LACTB2	1.312
DDX24	0.1014
PHACTR1	-2.46183333333333
SLC35E2	-0.225
LOXL1	-1.93375
IQSEC2	0.23975
RGSL1	0.423
PCDHGC5	0.2795
MEGF10	-0.840125
PRRX1	-0.7115
ASTE1	0.476
C6orf159	-1.11275
MYOD1	0.52825
GAA	0.3215
ZNF747	0.65475
KLRC1	-1.3175
IL1RL2	0.309
GDF9	-0.54175
GPR119	0.3575
TRAF2	-1.70266666666667
HCK	3.08983333333333
BMP6	0.37575
IL8RA	0.439833333333333
FLJ35848	-0.39175
EFHA1	0.71975
CDSN	-0.842333333333333
C14orf54	-0.2804
LSM3	-1.128125
ZFP41	-0.1705
C9orf126	-1.919
VIT	-3.133
SPCS3	-1.2795
DEF8	-0.6018
CHAF1A	-2.511
C1orf165	1.93366666666667
ZFPM2	0.391833333333333
FTH1	-0.10175
SLC35F1	0.3995
YWHAH	1.45675
C17orf66	0.0451666666666667
ADRB1	-0.676
FOXL1	0.3095
RG9MTD3	-0.272166666666667
UMPS	-0.110125
MGC13008	2.0975
KIAA1161	0.2
CCDC77	-1.564
C12orf65	0.1123
COG4	-0.931166666666667
RCP9	-0.742416666666667
RP4-692D3.1	4.31316666666667
CDC2L5	-0.05575
MGC7036	1.086
DNAJC11	-0.46725
GDF2	-0.142
TIMM17A	-0.474
HNRNPA0	-0.9213
OR2H1	0.499333333333333
PCBP1	1.029625
COL23A1	3.66325
LRRC2	0.318928571428571
NSD1	-0.142785714285714
FLJ37078	-1.539625
WDR91	1.42833333333333
TMEM179	-0.328
DSCR10	0.1535
CNDP2	2.7898
FYN	0.484
BEX2	1.6175
KCND3	0.62775
YPEL5	1.683375
LRRC42	-0.2975
C17orf45	1.148625
ZNF649	0.3463
LOC150763	0.47475
COL5A2	1.16441666666667
CNGA2	1.1335
ELA2B	-0.548666666666667
RAB9B	-0.07375
FAM100A	-0.75475
NAIP	0.373071428571429
MYOZ2	-0.2595
SPATA12	-0.8075
XRCC4	-0.2475
CYB561	-0.5646
CHST10	-1.28475
BAI1	-1.44266666666667
BRSK1	-0.607666666666667
C17orf89	-0.2225
PDE6H	-0.0965
FLJ20309	0.0697
MAP7	1.41675
SCN4B	2.9625
SPAG9	-0.1365625
SERTAD1	0.692
FLJ21963	0.261
ANTXR1	-0.1769
TMPRSS13	0.144333333333333
ETV7	2.2635
DGAT1	0.133333333333333
NKIRAS1	0.0735
TAC3	-3.25475
CORO1C	0.0796666666666667
RAD54B	0.43475
HRASLS3	2.2365
C21orf42	0.657
BARD1	-1.38633333333333
ZNF177	0.699666666666667
MIP	0.6645
ZNF442	0.2605
F2	-3.8841
GRIA1	0.1695
GALNTL2	1.85166666666667
WNT5A	-3.6476
LENG9	-0.123
hCG_25371	-1.6845
FOXR1	0.23
TRA@	0.9113
PWWP2	-1.14875
C1QTNF7	1.3185
SLC7A4	-0.08925
C4orf7	-0.73375
C17orf80	0.315166666666667
KLK4	0.002
IL31	-0.0235
TMEM176A	5.15575
CTNNB1	0.4195
BHLHB2	0.59975
TMEM185B	0.323
ARD1B	-1.422
C1orf93	-0.603
BRUNOL4	0.115
LOC541469	0.594
UPK2	-0.06175
GAS8	1.04316666666667
PATE	0.1825
IMPACT	0.41675
WNK4	-1.55983333333333
HNRPLL	-0.97525
GAD2	-0.23025
ITGA6	2.0735
BMP15	-0.486166666666667
CYP2A7	-0.368
RIC8A	-0.7755
CCND1	1.32975
USP35	-0.8705
DSCR2	-1.56
CCL4	4.32683333333333
ZCCHC10	-0.389
NOL11	-0.88375
TRPM2	0.20075
PSMD2	-1.22236363636364
CHTF18	-3.05725
USP18	-0.972375
RRAS	0.650125
LAMC3	-0.56675
TOX	-1.48833333333333
PCDH15	-0.022
GABRG3	-1.35733333333333
NUDCD2	-0.448125
SGCZ	-0.456
KCTD17	-1.0722
SPSB2	-1.6675
TPPP3	1.575
CILP2	-0.608666666666667
CALB2	-0.342375
CEBPZ	-0.3995
ZNF479	-0.48825
FMOD	3.5085
C21orf66	-0.892
CLN6	-0.878333333333333
ANAPC1	-0.800125
SH2D3C	0.98775
PTPN14	0.1357
TRIM42	0.08725
APTX	-0.3075
SNRPG	-1.1705
BMS1	-0.2355
MAGEA3	-5.2995
NFATC3	-0.550666666666667
LRRC45	-0.580166666666667
ARS2	-1.46621428571429
LRIG1	-0.545833333333333
EPSTI1	1.70516666666667
PRSS27	-0.886
ERC2	-0.643375
PRKACB	0.695357142857143
PRDM13	-3.124
HCG27	1.51075
KLK12	-4.985
HSD17B7	-0.9055
ZNF354A	0.6475
PCDH11X	0.1205
DMGDH	6.01775
PCBD2	-0.112666666666667
TMC6	-2.2765
RIMS1	0.0385
SF3B2	-0.545333333333333
RCN1	0.378166666666667
CPB1	-0.0605
BCAR3	-0.28075
FCRLB	1.132875
PAK1IP1	-1.73525
OR10H1	0.5365
KIF9	0.1643
PITPNM2	-0.029875
L3MBTL4	0.4545
TGFB1	-0.3933
ZXDC	0.82675
SLC6A16	-0.41175
SRrp35	1.404375
LRRC8E	-0.99125
PPIAL4	-1.18383333333333
EOMES	1.324
PAX2	-0.2285
SCARF2	-0.315375
PSEN2	0.07175
PCDHB13	0.6
C10orf28	0.31575
DHRS7B	1.05021428571429
C1orf131	-0.87825
ASB1	-1.1617
ZNF223	0.747833333333333
LCMT2	0.08925
MEP1A	-0.51275
TMEM53	-0.2015
RSPH3	1.52725
C10orf33	-0.429
LOC644285	0.67725
PTPN9	-0.0326666666666667
ABCA12	-1.9585
CCDC37	-0.803
RUNDC1	0.0509
YES1	-0.101
FAM120AOS	0.8355
OR5M3	-0.16
PPP1R3F	-0.196583333333333
IL13	0.137222222222222
MDFI	-2.178
PRNT	0.54175
ZDBF2	1.557
OR10C1	0.146833333333333
CLIC1	0.269666666666667
LILRA5	0.917
CSAG1	-4.691
TREML2	-0.473333333333333
