Hybridization REF	TCGA-BP-4161-01A-01R-1188-07
CLIC2	1.042
RNF13	1.051
GPR103	3.3595
CD69	-0.29425
MYOZ1	0.5395
IFNB1	0.4295
CLNS1A	-0.958
CXorf45	-0.60525
ZXDB	1.376
FUNDC2	0.96975
GPA33	-0.508875
C9orf70	0.6465
SLC2A9	1.31375
LOC126520	-0.6145
MAGEB1	-1.4775
LCE2A	0.1895
C18orf34	3.64
FMNL2	0.399625
KRT85	0.9585
CRYGA	0.282
GEM	0.31175
THAP6	0.7529
ALKBH3	-1.08783333333333
TM6SF2	0.55825
C20orf82	0.69875
RANBP2	-0.387166666666667
LIG3	-1.0291
RETSAT	-0.715625
OR8S1	-0.639
CAST	0.39225
TGFBI	3.1123
C15orf37	0.113125
PGM3	-0.643
SLC4A11	-2.273125
FAM123C	-0.292833333333333
TAOK1	1.76125
CISH	0.951625
OGDHL	0.0855
SPINT2	1.79283333333333
ZNF33A	0.3055
CLDN18	0.189833333333333
RNF128	2.762375
CCDC71	-0.24475
RASSF6	3.94633333333333
HSPG2	0.6595
ATP6V0E1	1.79675
ABHD6	2.98475
CD274	1.893
GCNT1	-0.44
NT5C1A	0.639166666666667
TM4SF5	-0.2385
C21orf58	-1.583
SUCLA2	-0.09375
RFTN2	1.67925
SCNM1	0.3195
SLC9A10	-0.581
FUNDC1	-0.391
SLC35F4	-2.2795
AMD1	-0.20025
COL6A6	-1.0645
OR4K2	0.6855
TRIB2	-0.881083333333334
LOC91461	-1.2675
GHSR	1.151
ATP8B1	-1.204
C1orf78	2.38066666666667
RNF183	2.96016666666667
STX4	0.7589
TPPP2	-0.1905
MYBPHL	-1.8805
TXNDC6	0.4028
C9orf47	3.323
FAM137B	-0.0395
FANCB	-2.86625
C11orf9	0.37925
DPY19L1	-0.739625
VDAC2	-0.492166666666667
VHL	-1.8905
LMBR1	-0.385125
C8orf44	-0.25125
ZPBP	0.13675
FGF23	-1.76166666666667
C21orf67	0.2615
PCNT	-0.88525
BCKDHB	-0.0126
GALNTL5	-0.11675
BET1	-0.377875
ARL13A	-1.6165
HDAC6	0.427
N4BP3	-1.27683333333333
OTOP1	0.3894
TTC30A	1.663875
CRISP1	0.428
KRT32	1.179
VSTM1	1.145
ZNF622	-0.06875
POLR3B	-1.0972
DNAJC10	0.068375
C12orf54	1.581
ADIPOQ	-0.5085
RIT2	-0.47775
CD44	-0.92835
ABCA3	0.511875
RPS17	-0.86875
FEZF1	1.374
PCDHB15	0.59375
KCNMA1	0.161454545454545
CCDC116	-2.4785
C15orf27	-0.2835
NARG2	-0.8755625
ITGA5	-0.125375
MEFV	0.843
TUT1	-1.08525
LOC541473	-0.68625
NMBR	-0.8605
GLT1D1	-1.55783333333333
ABCB7	-0.71525
PFKP	0.272
C9orf91	-0.402
LRRC41	0.774833333333333
C1orf85	1.20283333333333
ATP5F1	-0.4145
STOX1	0.01475
GFOD2	0.5295
SLC25A3	0.1835
ZNF646	-0.3417
ZAR1	-2.3685
OSTbeta	2.86525
GALNT3	0.0605
IFT122	0.493166666666667
LDB3	-0.0975
GARNL1	-0.216285714285714
HOMEZ	-0.0216666666666667
LRRC6	2.78575
ANGPTL5	-2.288
UBAC1	-0.746
DLEU7	-1.989
RPL19	0.343125
TOP1MT	-0.386833333333333
LOC643641	0.09625
MBD3L2	-0.02
NTSR1	0.6745
WISP2	-0.788
GPSM2	-2.687
RDH10	1.3665
PRKCG	-0.6545
HIST1H4J	-0.891
MON1B	0.5834
MLF1IP	-2.4295
ZNF446	0.6345
COL4A5	-1.1576
SLC26A1	1.30985714285714
RGN	1.964375
CCNB1	-3.036
C9orf165	-0.27025
CCDC28B	-1.1895
CCDC97	0.19125
FGR	2.41875
MSRB3	-0.769
EPN2	-0.3855
COX15	-0.140166666666667
KCNK6	-0.8562
XK	-4.63925
GDA	0.1025
HEPH	-2.110125
THRAP3	0.447875
MET	0.601357142857143
PHYHIP	-0.92875
LYAR	-1.109
ING3	1.429
AK7	-0.42475
CCT8L2	-0.2185
COPS7A	-0.801666666666667
WSCD1	2.052
RNF185	0.991875
TNS3	0.89375
KNDC1	0.281166666666667
RWDD4A	0.688333333333333
MED13L	0.0159
ZFYVE1	0.678375
C7orf44	-1.06816666666667
MRPL1	-0.467
STGC3	-1.8185
TEAD1	-0.325
RPL7A	-0.347428571428571
ARL6IP1	0.0283
C1orf178	0.5025
CTAGE5	1.164
TMEM184A	0.0181666666666666
SLC25A14	-0.26
CACNG5	0.504
ATXN10	0.0794000000000001
ECH1	1.4033
CCL22	0.83575
CYP2F1	-1.53866666666667
GADL1	0.2315
TMEM19	1.1452
RUNX3	1.1705
EFNB1	1.75883333333333
LIPN	-0.152
ACSM3	-2.4085
SIGLEC8	2.16916666666667
ASCC3L1	-0.69525
NOL8	-0.382625
RELT	-0.883333333333333
Magmas	-0.635
PPP1R15B	0.7297
C11orf2	0.52375
VKORC1	0.766
MGC26647	0.584
TRPM6	-0.342090909090909
UGT2B7	6.27916666666667
FEV	0.57275
FOXK2	-1.0805
PDCD5	-0.323166666666667
SLC8A1	3.9038
DGUOK	-0.529333333333333
CLDN16	-0.347
GAGE1	-2.0295
RBM17	-0.2373
C1QTNF3	-0.174875
VGLL3	-1.11983333333333
UNQ5830	-1.8165
CD1A	-2.64616666666667
SCGB1C1	0.4265
SUPT4H1	-0.04125
TRAF5	-0.266
ASAHL	1.3315
FAM73A	1.2595
OR6B1	0.961
WHSC1	-2.01775
GFPT2	-1.44425
LOC339809	1.86975
STARD5	-0.417166666666667
SIP1	-1.31475
DNAJC15	0.68375
STAU2	0.142625
FAM98A	0.407375
RAD23B	-0.43175
LRRC33	-0.37725
CHRAC1	-1.0895
C21orf89	0.27775
C19orf43	-0.278833333333333
KLK8	-2.64183333333333
CCNE1	-2.32325
PKDREJ	0.861166666666667
SSU72	-0.769
C17orf73	0.001
GPR78	3.492
WHSC1L1	0.0461
GSTA2	5.582
SMUG1	0.112
UFM1	1.4636
AP3M2	0.244083333333333
USP14	-0.958125
FBXL14	1.8265
DSTN	0.1615
SFRS14	-0.98775
FBXO31	-0.443
C12orf40	0.670666666666667
FRS2	-0.015
NR2E3	-1.50525
TUBB2C	-1.862
GMPR	-1.3015
C9orf139	1.0915
ING5	-0.502285714285714
LOC730092	0.552666666666667
ORM1	-3.3725
RP11-11C5.2	-1.13425
HSPD1	-0.8437
PIWIL3	0.526
C5orf13	0.4747
OR5R1	-0.204
LCOR	-0.383375
PLEKHA9	-0.4355
CCDC43	-0.581
ZNF232	-0.49875
SLC6A7	0.246
ADH5	0.134833333333333
SHBG	-0.8235
CROCCL2	-0.87425
PANX3	-0.395
CDIPT	-0.3615
SLC16A5	-0.67825
TUBB	-1.4200625
TOR3A	-0.5098
PREP	-0.358666666666667
ENTPD8	0.169
CHMP1B	0.101
SYT12	-0.4646
MYH6	-1.2209
MAP3K13	1.45916666666667
KLHL30	0.103
LCMT1	-0.00675000000000001
EIF1AX	-0.0511666666666667
FOXD4L1	1.328
SLC24A5	0.1715
RNF166	-0.0641
TJAP1	-0.44775
TMEM156	0.017
ZNF239	0.486
SNX19	0.3707
GKN1	0.632
FCN1	3.9526
C1QL1	1.86125
ATP11C	0.637625
ZNF35	-0.16375
CARD8	1.023875
LIMD1	-0.383
KIAA0286	-1.56
XRN2	-1.23216666666667
CD6	1.36166666666667
TOX3	-1.439875
ZSCAN4	0.0393333333333333
RSRC1	-0.903625
COG1	0.08475
PTRF	0.4097
C16orf35	-0.09575
FBXO24	-0.951
CHST11	0.016
THRB	-0.2189
MYBPC1	-0.30825
RNF39	-0.135
PSMD11	-0.888
ALAD	-0.0708333333333333
EN1	-1.25925
SLC9A9	3.15525
GSTM4	0.2184
CDC42BPA	0.930894736842105
RCSD1	0.441
LUC7L2	-0.4474
SPTBN1	0.9218
LOC146167	0.856
BAT5	0.0233
ZNF452	0.226875
LSM4	-1.08375
SRP72	-0.5197
SGK269	-0.321
MTX1	0.20275
CENTA1	0.1755
UNQ9433	-0.237
ATR	-0.7135
DDX49	0.0805
PAQR8	-0.682
C14orf174	-0.89025
GBGT1	-0.2335
THAP1	0.608
OR10K1	-0.892
RASIP1	-0.189
DPYD	0.5195
DOHH	-1.19925
C18orf45	-0.835
POF1B	-0.9918
ZNF552	0.8985
USP32	-0.730875
MED27	-1.14266666666667
C14orf149	0.383166666666667
PRDX4	-0.00616666666666666
ABHD12	0.0468
AGT	0.812
SLC22A14	-0.34825
C1orf58	0.2615
PILRA	0.205
ABCF2	-1.22025
C17orf85	0.3173
TKTL1	-1.035
FGF1	0.08215
IL6R	2.081
VPS25	0.135
CHRNB2	0.496125
COL7A1	-2.23
LRRC48	3.7505
SPG20	2.43425
COX10	-0.51775
GCA	0.9445
ECEL1	-0.757333333333333
GLG1	0.305833333333333
SRD5A2L2	0.1895
MUTYH	-0.91575
ZNF70	0.345
L2HGDH	-1.74825
GPATCH2	-0.157
ZNF655	-0.05625
ZNF227	-0.0168333333333333
MCOLN2	0.932333333333333
NQO2	0.7385
KCNQ5	-0.376
NEU1	0.852166666666667
QRICH1	-0.59375
ZBTB20	2.58833333333333
RPUSD3	-1.397
EPGN	-2.09016666666667
TSN	-0.15575
SPRY2	-0.636
LZTFL1	0.264375
GMFB	-0.51
PBEF1	-0.4802
HBG2	-2.4965
TMEM8	0.803
PALM2-AKAP2	1.18566666666667
NFYA	-0.3075
FAM108A1	0.361375
PBLD	4.319
NRG4	-2.11975
PIGF	-0.70875
PTGER1	-1.0665
NOS2A	0.318833333333333
C21orf34	0.161666666666667
C21orf51	-0.636166666666667
IL17C	0.3375
TRMT6	-1.2445
ETV2	0.651333333333333
CCDC109A	-0.402
MYLK2	-0.5615
ATP10A	-0.4924
DPH4	-0.18675
C5orf5	0.970333333333333
KCNA4	-0.14
NMNAT2	0.681333333333333
GLYATL2	-0.165
LSMD1	0.052625
IL23R	-2.292
NRF1	-1.3075
MUC15	-2.94675
PRDM12	-4.025
PAQR4	-1.3425
RBBP6	-0.6924375
IFI27	4.11375
SKAP2	1.42216666666667
TAGAP	3.375875
TJP3	-0.663
C9orf61	-1.5825
IDS	0.346071428571429
PARG	-1.08475
LOC131149	0.9115
DYRK4	0.0571666666666667
MICALL1	-1.23825
GALR2	-0.1005
GPBP1L1	-0.065
TBX21	6.8295
KCNJ6	0.0523333333333333
GGN	0.20675
CASP5	1.99633333333333
RNF182	-1.63
BRD4	0.79375
DOK4	1.125125
SLC46A2	1.338
SOX9	-0.48075
ZNRD1	-0.286833333333333
PRR6	-2.98475
FAU	0.8595
DTNB	-0.339166666666667
CARD9	1.68875
STS-1	-0.570833333333333
SLC4A5	0.069125
NSBP1	-2.51775
UGCGL2	-0.639666666666667
POTE15	-3.8515
NOXA1	0.5415
RP13-347D8.3	1.39025
SAMD10	-0.218333333333333
EP400NL	-1.667
TCF21	0.91575
AMELX	-0.30025
JPH2	1.3443
SLA	2.924625
DLST	-0.481
SEPT12	0.29
RGS20	-2.84825
LXN	1.14266666666667
ZNF419	-0.472625
UPK3B	-0.240666666666667
RELL1	0.6965
ESPNL	-0.548
KLHL21	0.35325
PI15	-0.7895
C2orf61	-0.5545
LOC407835	-0.334833333333333
RER1	0.174583333333333
ELAVL2	0.453
MGC26718	-1.301
KLF2	2.5635
TNFAIP8L3	-0.696583333333333
TFE3	0.3435
C11orf17	-0.16
15E1.2	-1.25425
SNRPC	-0.934
DLGAP1	-1.16725
PGLYRP1	0.34475
OVCH2	0.256
IRF7	1.1963
SET	-0.6336
NAB2	-0.202166666666667
LRP5L	0.07925
FAM120A	0.478
ASCL2	1.30966666666667
SHH	0.584
ATP5H	-0.0341666666666667
THPO	-0.336333333333333
TYRP1	-4.01783333333333
HIST1H3E	-0.513333333333333
EIF2S1	-0.168166666666667
TNFRSF17	-0.0885
TARSL2	1.30075
NKX2-8	1.005375
C1orf115	2.487375
LOC56964	1.177
KIAA0841	-0.80425
ISCU	0.9385
TTMA	-0.381
ZNF414	-1
LOC441150	0.57125
RAB15	-0.6765
HBP1	0.704166666666667
TNNT2	-1.1925
CECR5	-0.095
PHGDH	-1.064625
JRK	-0.4823
XPO4	-0.891875
FAM131C	1.3145
ARHGAP25	2.258
CA9	2.35333333333333
GPR62	0.657333333333333
TLX1	-0.0181666666666667
GPS1	-0.44325
OR2M2	-0.588
BDP1	0.407928571428571
FAM70B	1.81875
RPS29	-0.22325
MKLN1	-0.228
TSPAN19	-2.94033333333333
SLC29A3	0.7865
LGALS4	6.3705
USH2A	0.243333333333333
NF1	-0.0268333333333334
APOBEC3A	3.579
IMPAD1	0.017
OLR1	3.9675
NRAP	0.476
HCFC1R1	2.1265
TAOK2	-0.865166666666667
MCM10	-3.10433333333333
MAP4K3	-0.0963333333333333
CBS	-2.056
CLK3	-0.8412
PCDHGA5	-0.4895
ELF4	0.3215
FAM71A	-0.05425
C11orf49	0.0585
CLIP2	-0.5915
BTBD9	-0.0272
ZNF524	2.194
KDELR1	0.233
ZNF509	0.134
NCSTN	1.464
ZNF533	1.55357142857143
PARP4	0.765875
GALNT9	0.396
NPY	-2.60125
BEGAIN	-2.07333333333333
TMEM77	0.42
FOXRED1	-1.333
SLC16A2	0.5565
SLC35B1	-0.05225
GK5	-0.451916666666667
SDCCAG10	-0.76325
C4orf20	0.48025
SLC9A2	-0.92075
ADD1	1.03235714285714
TAL2	3.33933333333333
ACLY	0.55175
DNAJC1	0.6295
SOST	-2.32925
USP43	0.839166666666667
CYP4F12	-1.84325
FKBP5	1.474
CHCHD5	1.3253
NUDT22	0.56175
CCDC85B	-0.22925
OR51G2	0.959
STRN3	-0.283071428571429
TMOD2	0.6655
FLI1	1.3425
MAB21L2	-0.605833333333333
DGKQ	0.83175
VPRBP	-1.1615
SCNN1B	-0.9676
ECHDC3	3.1529
TMEM106C	-0.02125
CSNK2A2	-0.1495
RPL39	0.3457
HERC3	0.7066
ZBTB47	-0.320833333333333
ZNF681	-1.49175
PAGE2	-1.6215
CLIC5	3.66771428571429
RABAC1	1.35775
ZFHX2	0.0505
YPEL1	0.674166666666667
KIAA0776	0.794
NR1D2	-0.01
DNAJC4	1.339
NPNT	1.3752
ZNF677	-0.611
ZNF536	-1.262
MEF2B	-0.294083333333333
PTPN4	-0.05025
CTCFL	-5.5825
STX5	0.314833333333333
CD72	4.3565
VEGFA	3.0131052631579
XRCC1	-0.9876
MAS1L	0.8345
ELL	-0.0103
SETBP1	0.56225
CDH11	1.5875
NDC80	-2.82284615384615
DMBX1	-2.92225
NRSN1	-0.166666666666667
BAT2D1	0.295375
CDS2	0.446666666666667
C1orf212	0.291166666666667
SENP3	-1.23
IL1F9	-0.354
EEF2K	-0.3395
COG8	-0.4275
CEP72	-1.553
OR1L8	0.9
MUS81	-0.649583333333333
PHYH	1.325375
GGT6	-0.389166666666667
C22orf23	-0.135416666666667
C13orf33	2.127125
MAPK8IP2	-1.12225
NELL2	0.1595
POU3F2	-2.9705
ALPK1	1.442875
MRPS18C	-0.62
RPLP2	0.505
FGF22	1.0825
SPNS1	-0.354333333333333
ZFP1	-0.21925
IL1RAPL1	-1.0645
PCSK9	-3.04716666666667
NKX2-1	-0.0742307692307692
C6orf189	2.97725
SP4	0.111
SLC11A1	1.9911
C21orf25	0.466833333333333
ICAM2	1.20075
SH3GL1	1.013
GSK3B	-0.926333333333333
RALB	1.718375
PDXP	-0.9325
GNGT1	-0.156625
KIR2DL1	0.608
TNFAIP3	1.34308333333333
C6orf32	1.6641
CBLN2	-2.7785
PANK3	-0.838125
TAAR9	-0.445
WDR82	-0.0155714285714285
APOM	0.176625
TRIP10	0.44275
SPATA16	0.0416666666666667
C1orf135	-4.488
USP51	2.03775
TESK1	0.42775
C11orf64	-0.407125
ZNF611	0.196
PDE6G	1.08866666666667
HLA-DQA1	5.18425
GCLC	0.16825
SEC61A1	0.262071428571429
TWSG1	-0.628583333333333
ZMYND10	1.66
CTDP1	-0.474375
ADAMTS6	-2.01566666666667
SLIT1	-1.28075
KRT86	-1.087
KIAA0574	0.89375
GTPBP2	-0.7966
PQLC3	1.498
PRRX2	-1.89883333333333
C15orf44	-0.626833333333333
MKKS	-0.26
C11orf10	0.00350000000000001
GPR110	0.353375
CD109	0.566416666666667
ADCY1	-0.262333333333333
RHBG	-2.3685
TP53I3	1.523
SLC22A3	-1.1231
UCP2	0.02
FOXG1	-2.968
OR2AG1	0.3455
TRIM24	-1.841
PROC	-2.43775
TAAR6	0.60875
AMTN	-1.3
C10orf47	-1.28966666666667
DEPDC1	-3.52325
FLJ45557	2.0395
ZDHHC17	0.1413125
KIAA1429	-0.432666666666667
KCNH1	-0.05375
VNN3	0.554875
PSMAL	4.667
PPARD	0.59575
HFM1	-1.466
YBX1	-0.838333333333333
ZNF695	-2.92125
SCTR	3.86766666666667
DCDC1	-0.421
VPS26B	-0.0683
MTF2	-0.689333333333333
ATP6V1F	0.5785
CCDC94	-0.15575
PERF15	-0.23
CCL11	0.35375
LMO7	0.04025
DCST1	0.774
ADRBK1	0.384375
CDRT4	-0.53825
ZNF84	-0.134
HOXD8	3.77875
STARD8	1.32616666666667
FOXP2	0.763875
CCDC103	0.61925
POLR3A	-0.8707
GSC	-1.58516666666667
ZNF114	0.4935
HTR7P	0.5235
LALBA	-0.2795
RMND5A	-0.316833333333333
PSCD2	0.307
ZNF409	1.1495
KRTAP1-3	0.9084
MAF1	-0.631
LOC201725	-2.2735
NRN1	-1.923875
SPAG5	-2.83283333333333
DNAH7	3.21633333333333
FLJ43860	0.569
BRCA2	-1.94975
ACADM	0.293875
CXXC6	-3.36675
RAGE	-0.52
CHMP2A	0.717
FAM8A1	-0.1023
GPR21	-0.047
SLC12A3	-1.98233333333333
FVT1	1.03057142857143
ZDHHC7	-0.532375
FLJ44048	0.418
SLC44A3	3.6785
SDSL	0.846
MMP8	-1.5555
PLA2G12B	3.09416666666667
ACY1	0.05975
MT1E	-0.867333333333333
OR4K15	0.088
TECTB	0.002
GPR20	1.763
IRAK2	-0.5295
RFPL3	-0.514625
MYO9A	0.80025
NARG1L	-0.332333333333333
BLMH	-0.994125
CCDC3	0.6755
C9orf21	0.405
KIAA0513	-0.187666666666667
MIER2	0.13175
PNMA2	1.85458333333333
SH3BP2	1.583
ANXA10	-2.22575
RTN2	-0.591333333333333
TFB1M	-0.907
PRPH2	0.60925
C14orf133	0.2755
GOLGB1	0.348333333333333
IRX4	-0.60125
NFKBIL1	-0.1295
C10orf62	0.258
APBB3	0.0385
RPS10	0.5026
LOC728378	-2.2855
TLE3	0.188888888888889
PSMB7	-0.833875
MESDC1	-0.196
SLC6A1	1.786
OCLN	-0.31275
PTTG3	-2.458
NAGLU	0.09175
SERTAD4	1.1815
SPRY1	1.91175
FLJ10781	-0.477833333333333
MYSM1	0.013
TRIM4	0.363428571428571
SH3YL1	2.16575
TREM2	4.89233333333333
SERPINI1	2.2585
HDHD3	0.44575
TMEM38A	0.190125
EID2B	-0.3095
TDRD3	0.669
SEDLP	0.70425
THSD7A	3.08016666666667
NDST3	-2.151
KLHL15	-0.757666666666667
DHRS12	1.608
FBXO9	-0.0337857142857143
TNPO1	-0.785916666666667
MRPL13	-0.662
SNX5	-0.9855
METTL6	-1.50825
SOD1	-0.071875
CHML	-0.896
PACS1	0.146625
SIRT5	-0.3805
CAPN2	0.424333333333333
FXYD5	0.0883333333333333
TWISTNB	-0.52725
LRFN1	1.31483333333333
UBE1L	1.77875
UBE1C	-0.0975
OR51B2	-0.0685
OR4D11	0.2885
C15orf2	-0.363
NR4A1	0.492166666666667
LOC339047	-0.99475
TRIM17	-1.469625
ATP5G3	0.451571428571428
RPL15	-0.793833333333333
ADAMTS8	-0.8745
HOXC4	0.24
C14orf37	-0.235
CEACAM5	-2.586625
MYT1L	0.0296
RASA2	0.026375
OSBPL7	-0.4
STAG1	-0.6725
GIMAP4	6.3745
FUT3	1.18866666666667
PIF1	-2.200875
LPIN2	0.6107
SH3PX3	1.13625
PDP2	-0.621
PAPD1	-0.811875
ERP27	-0.2535
APOOL	-0.0291
DIABLO	0.01125
TRHR	0.350625
ARMC9	-1.22325
RNF152	3.55375
SLITRK3	-0.45475
ZNF211	0.13
PFDN1	1.408875
RGS11	-1.07425
HS6ST1	-0.5634
AKR1D1	-2.73725
TNP2	0.2175
STK31	-0.384166666666667
EML4	0.0359166666666666
SGTA	-0.2345
HIST1H2BI	0.326666666666667
PSMD6	-2.1325
KIAA1257	-0.847
C18orf55	-0.306333333333333
FLJ20273	2.481375
RPL28	-0.169
EPYC	1.057375
NOX3	-0.4875
ELAC1	0.1405
METT11D1	-0.6405
BIN2	0.587666666666667
NACA2	0.07475
CCDC17	-0.26325
HM13	-0.3285
UBOX5	-0.466875
UBE2O	-0.565625
UBL5	0.21825
APOLD1	2.966875
C9orf31	-0.06525
TNFSF8	1.0405
ARHGAP29	1.7575
PROKR2	-0.1385
PDE5A	-0.635666666666667
C6orf12	-0.106
TOM1L1	-0.4805
WHDC1	0.55175
FOXI1	-0.145666666666667
RAB4A	0.6365
TMEM39B	-0.512
ATPBD1C	-0.72725
FARSA	-0.857833333333333
PLEKHG5	0.95575
CMAS	-1.0615
OR7E24	0.179
SLC30A1	-0.30375
CDC42EP5	2.415
PLAC1	-2.80375
KLHL18	-1.11616666666667
LBA1	0.0901
TAZ	-0.978
CRIP2	1.110625
BTBD11	-1.0305
C16orf72	-0.0535
DIO2	-1.835
LRRCC1	-0.694
CCDC136	-2.0605
PRX	0.05975
RBM5	-0.5487
TMEM85	0.062125
TUBGCP4	-1.60583333333333
APLN	3.736375
CDK7	-0.244166666666667
SSR2	1.05041666666667
CRELD1	0.08375
C19orf46	-1.75675
GAL3ST4	0.339
KBTBD10	-0.2265
IL28A	0.411
WDR27	-0.9965
MCM2	-2.35116666666667
SOX14	-1.945
FLJ39743	0.7205
KIAA0922	-1.075
HIPK4	-0.6635
FLJ25758	-0.221
C16orf57	-0.51425
PDZD2	1.979375
MCC	0.7805
HHLA3	-1.132
ID2	2.46475
C20orf23	1.39475
ZNF688	1.6905
APOC2	-1.705
LOC440093	-0.588
FAM50B	2.914
PWP1	-0.1765
DNAH10	-0.13825
HIST1H2BA	1.552
GPR56	1.6605
METAP2	-1.0475
PAN3	0.650666666666667
STXBP4	0.59025
PDHX	-0.4625
MTA1	-0.14975
ZBED4	-0.529375
ZNF720	-0.9335
CDK2	-2.10575
RHOJ	1.024375
CDC37	-0.698833333333333
ZER1	-0.26125
GRK4	-0.98125
PRPH	1.4375
POLR2A	0.578
OGFOD1	-0.97525
NOL5A	-1.51725
PHEX	-0.832
FLJ16478	-0.08075
C20orf117	-0.7755
CAMTA2	-0.10775
C11orf74	0.376
DDX17	0.527666666666667
C5orf27	3.158625
PLEKHA2	0.695
PDE4DIP	-0.0485
SCN7A	-0.2455
ZNF559	-0.5005
CXCL10	5.10175
ZMYM4	-0.571833333333333
STK32B	1.76913333333333
KIAA0888	-3.6273
TACR3	0.701
CKAP2L	-2.11425
KIF1A	-1.3745
RSPRY1	0.51025
VCAN	0.977
CYP27C1	0.152
SYDE1	-0.587
MED12L	-1.715
ZDHHC21	1.279375
NHS	1.9865
TM9SF3	0.117666666666667
DDHD1	-0.19175
MAFG	-0.703666666666667
BICD2	-0.3785
C14orf119	-0.591333333333333
C14orf43	1.12742857142857
CDH7	-0.74475
ALKBH5	0.464714285714286
JUP	0.2625
TMEM41A	-0.0951666666666667
MAMDC4	0.377666666666667
CBX3	-0.78175
LRRC18	-0.051
RBMXL2	-0.518
PLA2G4D	0.849166666666667
FGF13	-0.496125
KIF3A	0.544166666666667
PDIA6	-1.2085
DCXR	-0.782
CASKIN2	0.356666666666667
EHD1	1.8745
MARCKSL1	-1.409
ZNF496	-0.291333333333333
SCAF1	-0.2955
KCTD8	-1.945
TRAF3IP3	1.7115
LSR	0.03325
CXorf1	-0.89375
C14orf112	-0.134333333333333
EIF2B1	-0.0105
OMP	0.656
GSTZ1	-1.1955
LOC92017	2.09425
ISLR2	-0.086
C12orf36	3.0715
GATA2	-1.01033333333333
GABRA5	-3.115
CELSR2	-0.820428571428571
STAM2	0.6601
TNAP	1.1475
PTPMT1	-1.022
GRP	-0.287
SV2A	-1.45966666666667
MAGEA12	-3.16325
CACNG1	-1.5925
C18orf19	-0.0125
GSG1	2.54583333333333
PTPRJ	0.288714285714286
FRMPD1	0.1685
ZNF668	-0.12025
PLEKHJ1	-0.474
ADAT1	-1.1825
TMEM50A	-0.0442
UCN3	0.4085
HOOK1	1.989625
IL17B	0.2725
MLKL	0.7935
TTC14	-0.786833333333333
KLHL5	-0.100875
CRYL1	3.56883333333333
FOXH1	0.038
NFYB	-0.49875
PPM1G	-1.2535
GOLGA2LY1	-0.72125
NMT1	-0.225625
HADHA	0.6457
CHSY-2	1.27225
PLEKHF1	0.687714285714286
SAGE1	-2.1375
MUSTN1	0.21675
SUHW4	1.474
TFEB	2.49083333333333
ZFYVE27	0.271
ATG12	-0.448333333333333
BMI1	-0.0903571428571429
ZIM3	0.5765
MYH4	0.07825
MASP1	0.716916666666667
KIAA0984	-1.66825
RPAP2	-0.3985
ASB5	-0.492
BOLA3	-0.4325
MIA3	0.809833333333333
KRT35	0.531
KIR3DL3	-0.2275
MRPL51	-0.68325
SEMA3F	1.46366666666667
NDUFB2	0.359666666666667
LOC253012	-2.47575
FAM46C	-0.9105
G6PC	-1.65375
CSAG3A	-3.11133333333333
PREX1	0.7565
SLC25A45	0.336
MAPKBP1	0.5587
CPE	1.3539
GNB1	-0.65375
CXCR6	3.41
TRIM46	0.13425
C16orf3	1.09166666666667
HPSE	2.077
TIGD3	-0.4995
SPG3A	1.16175
LCAT	-0.129166666666667
ST6GAL1	-0.512777777777778
POMC	1.02025
FLJ36031	-0.695666666666667
NSMAF	0.0951666666666667
SKIL	-0.2585
ADSS	-0.576166666666667
HMGCS1	-2.1632
POLR3F	-0.153833333333333
RAB10	-0.215375
ZNF277P	-0.97975
ZBTB7B	0.705125
DHRS1	0.257
ABCC13	0.399
CNOT3	-0.91525
NFKBIA	1.912
GAK	-0.421333333333333
SFT2D2	1.81283333333333
HOXA6	0.667
CRTC1	0.948625
LY6D	-1.16416666666667
C20orf72	-1.0705
CPT1A	0.12425
LMO1	-1.182
EIF3I	-0.13875
PRB4	0.174
MCM3APAS	-2.40375
C20orf132	-0.6951
FOXF2	-4.21725
S100A12	3.19075
MLH1	-0.8235
ACTN1	0.1369
MRPL36	-0.3295
C20orf106	-0.04525
FBXO6	1.50633333333333
MKS1	-0.936333333333333
CX3CR1	0.71275
PDE1B	1.5385
PLP1	-3.2875
KISS1	0.2035
C14orf2	0.119
TBC1D3P2	-0.5035
COMMD6	1.3541
ANKRD7	-0.68675
PTCHD1	-3.1605
NARS2	-0.85525
DOCK7	-0.3235
FAM127B	0.5045
LOC390243	0.0826666666666667
N6AMT2	0.9695
ZNF391	-0.4935
DNAJB14	0.403666666666667
WRB	0.4695
BPI	-0.380333333333333
TTC4	-1.19383333333333
FAM10A5	0.40075
GOT1L1	-0.400666666666667
MAGED1	-0.619875
RESP18	-0.042
WFDC6	-0.0209999999999999
MT2A	-0.5795
C11orf56	0.8955
KIAA1432	-0.895
ROR1	-0.030125
HSD17B14	3.508
ZFAND2B	1.15875
SAMD4B	-0.017
HEXA	0.4705
HNRNPU	0.263590909090909
USP39	-1.031625
NRD1	-0.835
R3HDML	0.386
FLT4	0.769
OMG	0.2515
OR52N4	0.0465
LOC399818	-0.6945
ELA2	-1.73025
VENTXP1	-0.038
RFC5	-1.5625
OR52L1	0.2245
PAX5	0.1665
FBXO2	-1.52975
GMEB1	-0.208
AKT3	0.414166666666667
CRB1	-0.186166666666667
CTTN	-0.563166666666667
UTP15	-1.04666666666667
HSBP1	0.429583333333333
PHF11	1.802
NDEL1	-0.3015
